customer_id,name,city,state,signup_date,created_at,updated_at
30086,Customer_30086,Pune,TN,2023-03-04,2023-11-21 20:03:42,2023-11-21 20:03:42
30087,Customer_30087,Delhi,TS,2023-08-20,2023-10-08 21:49:04,2023-10-08 21:49:04
30088,Customer_30088,Mumbai,MH,2023-10-17,2023-03-09 05:19:50,2023-03-09 05:19:50
30089,Customer_30089,Kolkata,DL,2023-06-09,2023-09-01 20:37:42,2023-09-01 20:37:42
30090,Customer_30090,Delhi,DL,2023-05-16,2023-08-16 08:11:17,2023-08-16 08:11:17
30091,Customer_30091,Delhi,TS,2023-01-23,2023-05-02 20:31:20,2023-05-02 20:31:20
30092,Customer_30092,Hyderabad,TS,2023-10-21,2023-08-05 13:41:06,2023-08-05 13:41:06
30093,Customer_30093,Pune,KA,2023-08-23,2023-05-21 15:25:03,2023-05-21 15:25:03
30094,Customer_30094,Delhi,TS,2023-08-15,2023-11-19 14:40:19,2023-11-19 14:40:19
30095,Customer_30095,Mumbai,MH,2023-01-22,2023-10-29 02:47:31,2023-10-29 02:47:31
30096,Customer_30096,Hyderabad,TN,2023-12-23,2023-03-29 17:46:29,2023-03-29 17:46:29
30097,Customer_30097,Pune,TS,2023-08-01,2023-12-22 12:02:15,2023-12-22 12:02:15
30098,Customer_30098,Pune,MH,2023-06-29,2023-02-09 11:00:17,2023-02-09 11:00:17
30099,Customer_30099,Bangalore,MH,2023-06-06,2023-08-15 06:12:57,2023-08-15 06:12:57
30100,Customer_30100,Chennai,TS,2023-05-21,2023-03-13 01:22:15,2023-03-13 01:22:15
30101,Customer_30101,Kolkata,MH,2023-08-17,2023-07-21 00:05:43,2023-07-21 00:05:43
30102,Customer_30102,Mumbai,WB,2023-06-19,2023-06-16 04:54:04,2023-06-16 04:54:04
30103,Customer_30103,Chennai,TN,2023-05-06,2023-08-16 17:04:32,2023-08-16 17:04:32
30104,Customer_30104,Hyderabad,DL,2023-02-11,2023-04-23 12:48:00,2023-04-23 12:48:00
30105,Customer_30105,Hyderabad,TN,2023-04-14,2023-11-26 13:49:13,2023-11-26 13:49:13
30106,Customer_30106,Mumbai,WB,2023-06-11,2023-10-11 07:01:03,2023-10-11 07:01:03
30107,Customer_30107,Pune,TS,2023-08-31,2023-12-24 14:48:35,2023-12-24 14:48:35
30108,Customer_30108,Delhi,DL,2023-03-15,2023-09-14 22:56:01,2023-09-14 22:56:01
30109,Customer_30109,Mumbai,TN,2023-06-04,2023-03-25 16:36:20,2023-03-25 16:36:20
30110,Customer_30110,Hyderabad,MH,2023-03-21,2023-08-08 00:43:49,2023-08-08 00:43:49
30111,Customer_30111,Chennai,DL,2023-12-28,2023-07-05 15:33:12,2023-07-05 15:33:12
30112,Customer_30112,Kolkata,MH,2023-06-19,2023-03-20 01:14:30,2023-03-20 01:14:30
30113,Customer_30113,Mumbai,KA,2023-10-09,2023-12-19 08:54:08,2023-12-19 08:54:08
30114,Customer_30114,Pune,TN,2023-11-04,2023-12-18 11:01:51,2023-12-18 11:01:51
30115,Customer_30115,Kolkata,TN,2023-06-04,2023-10-08 22:49:02,2023-10-08 22:49:02
30116,Customer_30116,Kolkata,MH,2023-07-15,2023-12-25 08:45:04,2023-12-25 08:45:04
30117,Customer_30117,Kolkata,KA,2023-11-13,2023-03-27 01:17:04,2023-03-27 01:17:04
30118,Customer_30118,Bangalore,DL,2023-04-15,2023-11-28 17:51:57,2023-11-28 17:51:57
30119,Customer_30119,Kolkata,MH,2023-01-03,2023-05-09 04:52:04,2023-05-09 04:52:04
30120,Customer_30120,Bangalore,KA,2023-06-02,2023-05-01 19:24:26,2023-05-01 19:24:26
30121,Customer_30121,Delhi,MH,2023-06-02,2023-03-03 15:25:46,2023-03-03 15:25:46
30122,Customer_30122,Delhi,MH,2023-12-24,2023-10-25 00:31:28,2023-10-25 00:31:28
30123,Customer_30123,Kolkata,TN,2023-07-12,2023-10-21 09:48:05,2023-10-21 09:48:05
30124,Customer_30124,Pune,MH,2023-09-13,2023-10-05 09:46:53,2023-10-05 09:46:53
30125,Customer_30125,Chennai,DL,2023-08-21,2023-12-31 10:28:41,2023-12-31 10:28:41
30126,Customer_30126,Delhi,MH,2023-10-20,2023-11-19 19:45:18,2023-11-19 19:45:18
30127,Customer_30127,Bangalore,TN,2023-09-26,2023-03-01 13:15:43,2023-03-01 13:15:43
30128,Customer_30128,Pune,TS,2023-03-23,2023-05-13 09:10:12,2023-05-13 09:10:12
30129,Customer_30129,Kolkata,KA,2023-05-23,2023-03-08 14:43:09,2023-03-08 14:43:09
30130,Customer_30130,Pune,TN,2023-05-14,2023-06-05 21:29:37,2023-06-05 21:29:37
30131,Customer_30131,Pune,TN,2023-10-22,2023-04-23 15:15:39,2023-04-23 15:15:39
30132,Customer_30132,Mumbai,TS,2023-05-21,2023-06-22 05:04:11,2023-06-22 05:04:11
30133,Customer_30133,Chennai,MH,2023-03-17,2023-08-24 14:56:59,2023-08-24 14:56:59
30134,Customer_30134,Kolkata,DL,2023-03-15,2023-05-25 19:54:45,2023-05-25 19:54:45
30135,Customer_30135,Chennai,TS,2023-05-03,2023-07-08 19:44:41,2023-07-08 19:44:41
30136,Customer_30136,Delhi,TN,2023-06-03,2023-01-03 01:03:07,2023-01-03 01:03:07
30137,Customer_30137,Chennai,WB,2023-01-22,2023-12-01 09:55:29,2023-12-01 09:55:29
30138,Customer_30138,Hyderabad,DL,2023-04-07,2023-08-13 02:55:00,2023-08-13 02:55:00
30139,Customer_30139,Bangalore,MH,2023-04-17,2023-08-28 09:44:29,2023-08-28 09:44:29
30140,Customer_30140,Delhi,TN,2023-03-21,2023-04-15 07:23:20,2023-04-15 07:23:20
30141,Customer_30141,Kolkata,TS,2023-07-12,2023-09-21 20:23:26,2023-09-21 20:23:26
30142,Customer_30142,Chennai,MH,2023-02-12,2023-04-13 07:08:07,2023-04-13 07:08:07
30143,Customer_30143,Bangalore,TS,2023-08-21,2023-09-13 00:22:27,2023-09-13 00:22:27
30144,Customer_30144,Kolkata,WB,2023-08-26,2023-01-31 20:55:03,2023-01-31 20:55:03
30145,Customer_30145,Kolkata,KA,2023-06-20,2023-02-02 18:58:48,2023-02-02 18:58:48
30146,Customer_30146,Delhi,DL,2023-03-06,2023-06-26 08:35:39,2023-06-26 08:35:39
30147,Customer_30147,Hyderabad,MH,2023-09-24,2023-10-16 11:01:06,2023-10-16 11:01:06
30148,Customer_30148,Bangalore,WB,2023-05-06,2023-10-09 23:49:15,2023-10-09 23:49:15
30149,Customer_30149,Hyderabad,MH,2023-08-21,2023-02-20 08:58:54,2023-02-20 08:58:54
30150,Customer_30150,Bangalore,TS,2023-12-08,2023-01-01 06:03:33,2023-01-01 06:03:33
30151,Customer_30151,Mumbai,TN,2023-04-03,2023-09-25 03:23:47,2023-09-25 03:23:47
30152,Customer_30152,Kolkata,MH,2023-02-03,2023-08-17 01:21:35,2023-08-17 01:21:35
30153,Customer_30153,Mumbai,WB,2023-03-08,2023-10-23 21:27:49,2023-10-23 21:27:49
30154,Customer_30154,Bangalore,WB,2023-08-11,2023-08-24 04:02:09,2023-08-24 04:02:09
30155,Customer_30155,Bangalore,TS,2023-09-06,2023-11-08 16:39:35,2023-11-08 16:39:35
30156,Customer_30156,Hyderabad,TS,2023-11-10,2023-12-17 12:03:09,2023-12-17 12:03:09
30157,Customer_30157,Kolkata,TS,2023-09-24,2023-06-06 11:44:35,2023-06-06 11:44:35
30158,Customer_30158,Chennai,MH,2023-02-19,2023-05-25 09:15:37,2023-05-25 09:15:37
30159,Customer_30159,Kolkata,MH,2023-04-20,2023-01-10 15:24:55,2023-01-10 15:24:55
30160,Customer_30160,Pune,TS,2023-12-23,2023-09-15 06:23:33,2023-09-15 06:23:33
30161,Customer_30161,Bangalore,MH,2023-07-19,2023-06-05 07:39:55,2023-06-05 07:39:55
30162,Customer_30162,Delhi,TN,2023-09-23,2023-02-08 03:27:09,2023-02-08 03:27:09
30163,Customer_30163,Delhi,DL,2023-12-24,2023-08-13 23:41:28,2023-08-13 23:41:28
30164,Customer_30164,Delhi,WB,2023-01-08,2023-05-26 22:11:36,2023-05-26 22:11:36
30165,Customer_30165,Mumbai,TS,2023-06-07,2023-03-11 16:54:12,2023-03-11 16:54:12
30166,Customer_30166,Chennai,MH,2023-06-13,2023-10-15 02:23:41,2023-10-15 02:23:41
30167,Customer_30167,Hyderabad,DL,2023-01-30,2023-12-07 03:40:44,2023-12-07 03:40:44
30168,Customer_30168,Chennai,TS,2023-04-05,2023-03-06 04:16:19,2023-03-06 04:16:19
30169,Customer_30169,Mumbai,WB,2023-12-27,2023-03-18 17:12:58,2023-03-18 17:12:58
30170,Customer_30170,Chennai,DL,2023-02-18,2023-04-04 04:22:46,2023-04-04 04:22:46
30171,Customer_30171,Chennai,TS,2023-08-14,2023-03-09 23:45:42,2023-03-09 23:45:42
30172,Customer_30172,Kolkata,MH,2023-03-18,2023-05-14 13:41:01,2023-05-14 13:41:01
30173,Customer_30173,Delhi,TS,2023-04-23,2023-04-18 06:27:24,2023-04-18 06:27:24
30174,Customer_30174,Bangalore,TS,2023-09-07,2023-05-05 11:28:14,2023-05-05 11:28:14
30175,Customer_30175,Delhi,TS,2023-01-30,2023-02-21 11:45:19,2023-02-21 11:45:19
30176,Customer_30176,Chennai,TS,2023-03-12,2023-09-01 01:49:26,2023-09-01 01:49:26
30177,Customer_30177,Bangalore,MH,2023-09-07,2023-09-02 02:50:30,2023-09-02 02:50:30
30178,Customer_30178,Kolkata,KA,2023-07-13,2023-07-29 08:48:55,2023-07-29 08:48:55
30179,Customer_30179,Hyderabad,MH,2023-10-18,2023-07-20 02:38:53,2023-07-20 02:38:53
30180,Customer_30180,Pune,MH,2023-02-15,2023-09-10 21:24:13,2023-09-10 21:24:13
30181,Customer_30181,Bangalore,MH,2023-07-09,2023-05-03 04:18:49,2023-05-03 04:18:49
30182,Customer_30182,Mumbai,TS,2023-09-09,2023-04-10 17:51:43,2023-04-10 17:51:43
30183,Customer_30183,Delhi,MH,2023-02-01,2023-02-16 17:31:05,2023-02-16 17:31:05
30184,Customer_30184,Kolkata,DL,2023-06-05,2023-02-14 16:32:57,2023-02-14 16:32:57
30185,Customer_30185,Kolkata,TS,2023-03-26,2023-03-10 09:03:39,2023-03-10 09:03:39
30186,Customer_30186,Delhi,MH,2023-09-13,2023-12-06 18:44:13,2023-12-06 18:44:13
30187,Customer_30187,Chennai,TN,2023-11-03,2023-10-14 03:25:13,2023-10-14 03:25:13
30188,Customer_30188,Chennai,TN,2023-01-19,2023-04-09 18:48:38,2023-04-09 18:48:38
30189,Customer_30189,Chennai,MH,2023-12-19,2023-11-10 18:34:48,2023-11-10 18:34:48
30190,Customer_30190,Kolkata,WB,2023-07-04,2023-12-17 19:49:27,2023-12-17 19:49:27
30191,Customer_30191,Chennai,DL,2023-11-27,2023-08-16 22:50:30,2023-08-16 22:50:30
30192,Customer_30192,Delhi,TN,2023-08-13,2023-05-09 16:40:16,2023-05-09 16:40:16
30193,Customer_30193,Bangalore,MH,2023-05-15,2023-09-06 20:08:30,2023-09-06 20:08:30
30194,Customer_30194,Hyderabad,TN,2023-06-07,2023-10-30 22:48:28,2023-10-30 22:48:28
30195,Customer_30195,Bangalore,TS,2023-09-20,2023-04-26 22:29:11,2023-04-26 22:29:11
30196,Customer_30196,Mumbai,KA,2023-08-27,2023-04-26 06:47:18,2023-04-26 06:47:18
30197,Customer_30197,Delhi,KA,2023-02-27,2023-11-18 21:08:59,2023-11-18 21:08:59
30198,Customer_30198,Bangalore,MH,2023-08-28,2023-01-01 23:37:54,2023-01-01 23:37:54
30199,Customer_30199,Delhi,MH,2023-03-27,2023-07-06 20:47:34,2023-07-06 20:47:34
30200,Customer_30200,Kolkata,WB,2023-01-27,2023-03-29 17:46:24,2023-03-29 17:46:24
30201,Customer_30201,Mumbai,TS,2023-02-09,2023-02-27 23:41:13,2023-02-27 23:41:13
30202,Customer_30202,Kolkata,DL,2023-08-22,2023-03-24 05:45:28,2023-03-24 05:45:28
30203,Customer_30203,Pune,DL,2023-12-22,2023-11-27 12:45:24,2023-11-27 12:45:24
30204,Customer_30204,Pune,TS,2023-04-19,2023-12-06 00:31:52,2023-12-06 00:31:52
30205,Customer_30205,Pune,TS,2023-01-19,2023-08-30 04:31:02,2023-08-30 04:31:02
30206,Customer_30206,Delhi,DL,2023-05-05,2023-11-26 18:02:48,2023-11-26 18:02:48
30207,Customer_30207,Bangalore,MH,2023-04-01,2023-07-20 01:07:49,2023-07-20 01:07:49
30208,Customer_30208,Delhi,TN,2023-03-11,2023-07-31 01:59:26,2023-07-31 01:59:26
30209,Customer_30209,Kolkata,MH,2023-12-02,2023-04-24 18:22:03,2023-04-24 18:22:03
30210,Customer_30210,Hyderabad,MH,2023-01-24,2023-06-02 19:33:59,2023-06-02 19:33:59
30211,Customer_30211,Kolkata,MH,2023-09-11,2023-02-19 14:53:53,2023-02-19 14:53:53
30212,Customer_30212,Bangalore,TS,2023-06-01,2023-12-08 21:12:20,2023-12-08 21:12:20
30213,Customer_30213,Kolkata,DL,2023-06-07,2023-11-09 06:34:19,2023-11-09 06:34:19
30214,Customer_30214,Kolkata,WB,2023-06-16,2023-12-31 01:51:27,2023-12-31 01:51:27
30215,Customer_30215,Mumbai,WB,2023-06-22,2023-03-30 19:20:19,2023-03-30 19:20:19
30216,Customer_30216,Chennai,DL,2023-04-09,2023-02-17 11:04:35,2023-02-17 11:04:35
30217,Customer_30217,Pune,DL,2023-09-02,2023-05-10 09:54:16,2023-05-10 09:54:16
30218,Customer_30218,Bangalore,TN,2023-08-30,2023-12-23 05:24:56,2023-12-23 05:24:56
30219,Customer_30219,Bangalore,DL,2023-06-26,2023-07-30 05:33:35,2023-07-30 05:33:35
30220,Customer_30220,Pune,DL,2023-06-12,2023-10-12 11:56:44,2023-10-12 11:56:44
30221,Customer_30221,Kolkata,KA,2023-05-28,2023-01-25 03:08:53,2023-01-25 03:08:53
30222,Customer_30222,Mumbai,TN,2023-10-19,2023-06-21 02:37:48,2023-06-21 02:37:48
30223,Customer_30223,Delhi,TS,2023-05-27,2023-10-23 08:08:36,2023-10-23 08:08:36
30224,Customer_30224,Delhi,WB,2023-06-17,2023-04-09 04:19:51,2023-04-09 04:19:51
30225,Customer_30225,Kolkata,TN,2023-04-19,2023-03-13 08:35:37,2023-03-13 08:35:37
30226,Customer_30226,Kolkata,TS,2023-12-11,2023-11-09 08:42:48,2023-11-09 08:42:48
30227,Customer_30227,Chennai,KA,2023-01-22,2023-08-11 16:14:26,2023-08-11 16:14:26
30228,Customer_30228,Bangalore,MH,2023-07-12,2023-08-30 00:49:45,2023-08-30 00:49:45
30229,Customer_30229,Pune,MH,2023-09-12,2023-01-27 01:26:59,2023-01-27 01:26:59
30230,Customer_30230,Kolkata,TN,2023-08-15,2023-10-02 16:50:43,2023-10-02 16:50:43
30231,Customer_30231,Kolkata,TS,2023-05-31,2023-05-04 00:36:27,2023-05-04 00:36:27
30232,Customer_30232,Hyderabad,TS,2023-06-01,2023-07-13 07:28:28,2023-07-13 07:28:28
30233,Customer_30233,Mumbai,KA,2023-10-22,2023-02-14 23:51:22,2023-02-14 23:51:22
30234,Customer_30234,Delhi,TS,2023-03-28,2023-09-04 06:43:11,2023-09-04 06:43:11
30235,Customer_30235,Mumbai,TS,2023-02-07,2023-04-12 16:37:32,2023-04-12 16:37:32
30236,Customer_30236,Mumbai,MH,2023-05-07,2023-10-14 22:27:22,2023-10-14 22:27:22
30237,Customer_30237,Chennai,KA,2023-06-24,2023-01-15 22:15:16,2023-01-15 22:15:16
30238,Customer_30238,Mumbai,TN,2023-04-13,2023-12-12 03:53:10,2023-12-12 03:53:10
30239,Customer_30239,Pune,TS,2023-07-20,2023-11-26 07:35:49,2023-11-26 07:35:49
30240,Customer_30240,Chennai,DL,2023-08-09,2023-04-19 13:51:04,2023-04-19 13:51:04
30241,Customer_30241,Kolkata,KA,2023-06-18,2023-06-13 15:46:39,2023-06-13 15:46:39
30242,Customer_30242,Pune,MH,2023-04-17,2023-01-27 07:18:37,2023-01-27 07:18:37
30243,Customer_30243,Chennai,TN,2023-03-15,2023-09-24 23:30:59,2023-09-24 23:30:59
30244,Customer_30244,Pune,MH,2023-02-17,2023-08-28 14:41:45,2023-08-28 14:41:45
30245,Customer_30245,Chennai,TS,2023-03-13,2023-05-19 23:55:55,2023-05-19 23:55:55
30246,Customer_30246,Chennai,DL,2023-07-10,2023-10-31 10:23:26,2023-10-31 10:23:26
30247,Customer_30247,Bangalore,DL,2023-12-04,2023-08-23 08:47:33,2023-08-23 08:47:33
30248,Customer_30248,Pune,MH,2023-07-03,2023-05-17 10:12:50,2023-05-17 10:12:50
30249,Customer_30249,Bangalore,KA,2023-01-23,2023-03-21 19:33:05,2023-03-21 19:33:05
30250,Customer_30250,Kolkata,MH,2023-01-28,2023-11-01 23:52:28,2023-11-01 23:52:28
30251,Customer_30251,Chennai,TS,2023-06-18,2023-01-17 22:13:07,2023-01-17 22:13:07
30252,Customer_30252,Delhi,TS,2023-01-10,2023-04-15 07:18:14,2023-04-15 07:18:14
30253,Customer_30253,Chennai,TN,2023-11-04,2023-10-20 08:10:54,2023-10-20 08:10:54
30254,Customer_30254,Delhi,TS,2023-04-17,2023-09-15 05:06:57,2023-09-15 05:06:57
30255,Customer_30255,Delhi,DL,2023-11-08,2023-10-13 11:59:11,2023-10-13 11:59:11
30256,Customer_30256,Delhi,KA,2023-05-18,2023-07-19 09:12:50,2023-07-19 09:12:50
30257,Customer_30257,Delhi,MH,2023-08-31,2023-05-12 03:17:35,2023-05-12 03:17:35
30258,Customer_30258,Pune,KA,2023-01-29,2023-01-08 11:26:20,2023-01-08 11:26:20
30259,Customer_30259,Hyderabad,MH,2023-02-10,2023-09-30 04:35:40,2023-09-30 04:35:40
30260,Customer_30260,Pune,MH,2023-07-16,2023-09-11 12:09:00,2023-09-11 12:09:00
30261,Customer_30261,Kolkata,WB,2023-10-27,2023-05-22 01:21:59,2023-05-22 01:21:59
30262,Customer_30262,Hyderabad,MH,2023-01-29,2023-08-25 16:11:04,2023-08-25 16:11:04
30263,Customer_30263,Pune,DL,2023-04-26,2023-08-06 23:07:51,2023-08-06 23:07:51
30264,Customer_30264,Kolkata,TN,2023-02-19,2023-08-29 04:58:57,2023-08-29 04:58:57
30265,Customer_30265,Delhi,MH,2023-01-20,2023-02-09 03:56:42,2023-02-09 03:56:42
30266,Customer_30266,Mumbai,TN,2023-07-10,2023-11-14 08:52:49,2023-11-14 08:52:49
30267,Customer_30267,Chennai,MH,2023-01-08,2023-05-12 23:08:32,2023-05-12 23:08:32
30268,Customer_30268,Hyderabad,DL,2023-08-05,2023-08-05 03:35:42,2023-08-05 03:35:42
30269,Customer_30269,Mumbai,KA,2023-07-12,2023-08-15 10:01:53,2023-08-15 10:01:53
30270,Customer_30270,Delhi,MH,2023-04-10,2023-08-07 12:03:23,2023-08-07 12:03:23
30271,Customer_30271,Hyderabad,DL,2023-10-27,2023-03-13 04:15:47,2023-03-13 04:15:47
30272,Customer_30272,Mumbai,DL,2023-09-29,2023-02-08 11:39:57,2023-02-08 11:39:57
30273,Customer_30273,Pune,TS,2023-03-10,2023-06-02 17:39:50,2023-06-02 17:39:50
30274,Customer_30274,Kolkata,KA,2023-04-25,2023-01-20 20:47:14,2023-01-20 20:47:14
30275,Customer_30275,Delhi,DL,2023-05-21,2023-02-11 23:26:10,2023-02-11 23:26:10
30276,Customer_30276,Pune,MH,2023-07-12,2023-09-04 06:50:13,2023-09-04 06:50:13
30277,Customer_30277,Pune,TN,2023-11-24,2023-05-14 11:32:15,2023-05-14 11:32:15
30278,Customer_30278,Delhi,WB,2023-01-20,2023-12-21 16:22:06,2023-12-21 16:22:06
30279,Customer_30279,Hyderabad,KA,2023-04-13,2023-02-12 02:16:05,2023-02-12 02:16:05
30280,Customer_30280,Chennai,KA,2023-06-02,2023-03-23 04:34:11,2023-03-23 04:34:11
30281,Customer_30281,Bangalore,WB,2023-10-12,2023-10-10 12:38:49,2023-10-10 12:38:49
30282,Customer_30282,Bangalore,MH,2023-07-14,2023-06-26 21:14:55,2023-06-26 21:14:55
30283,Customer_30283,Chennai,KA,2023-09-10,2023-02-23 22:49:37,2023-02-23 22:49:37
30284,Customer_30284,Delhi,KA,2023-10-01,2023-06-22 19:36:32,2023-06-22 19:36:32
30285,Customer_30285,Bangalore,TS,2023-12-10,2023-10-29 17:20:51,2023-10-29 17:20:51
30286,Customer_30286,Chennai,KA,2023-03-11,2023-03-15 18:20:54,2023-03-15 18:20:54
30287,Customer_30287,Mumbai,TN,2023-04-02,2023-08-29 17:11:44,2023-08-29 17:11:44
30288,Customer_30288,Chennai,TN,2023-03-03,2023-11-01 05:16:48,2023-11-01 05:16:48
30289,Customer_30289,Hyderabad,TN,2023-02-21,2023-06-20 08:41:15,2023-06-20 08:41:15
30290,Customer_30290,Kolkata,DL,2023-03-19,2023-05-25 19:14:25,2023-05-25 19:14:25
30291,Customer_30291,Chennai,WB,2023-06-03,2023-12-27 13:33:18,2023-12-27 13:33:18
30292,Customer_30292,Pune,WB,2023-07-18,2023-04-25 05:27:42,2023-04-25 05:27:42
30293,Customer_30293,Pune,MH,2023-09-07,2023-07-11 07:42:55,2023-07-11 07:42:55
30294,Customer_30294,Kolkata,WB,2023-09-24,2023-10-17 19:45:38,2023-10-17 19:45:38
30295,Customer_30295,Delhi,TN,2023-01-21,2023-07-27 19:14:49,2023-07-27 19:14:49
30296,Customer_30296,Pune,TS,2023-07-16,2023-07-13 15:59:06,2023-07-13 15:59:06
30297,Customer_30297,Mumbai,TS,2023-06-08,2023-02-18 12:00:16,2023-02-18 12:00:16
30298,Customer_30298,Chennai,TS,2023-02-14,2023-10-19 09:37:05,2023-10-19 09:37:05
30299,Customer_30299,Kolkata,TS,2023-04-19,2023-01-31 02:16:27,2023-01-31 02:16:27
30300,Customer_30300,Mumbai,MH,2023-07-11,2023-04-26 14:07:03,2023-04-26 14:07:03
30301,Customer_30301,Delhi,WB,2023-10-10,2023-01-17 08:53:44,2023-01-17 08:53:44
30302,Customer_30302,Pune,TS,2023-08-13,2023-10-15 10:32:22,2023-10-15 10:32:22
30303,Customer_30303,Kolkata,MH,2023-06-11,2023-07-21 10:24:54,2023-07-21 10:24:54
30304,Customer_30304,Bangalore,MH,2023-02-19,2023-03-08 22:30:16,2023-03-08 22:30:16
30305,Customer_30305,Chennai,KA,2023-04-10,2023-05-01 23:08:28,2023-05-01 23:08:28
30306,Customer_30306,Bangalore,MH,2023-08-26,2023-12-04 01:35:45,2023-12-04 01:35:45
30307,Customer_30307,Hyderabad,KA,2023-07-16,2023-08-08 03:42:36,2023-08-08 03:42:36
30308,Customer_30308,Delhi,MH,2023-02-17,2023-03-12 18:20:40,2023-03-12 18:20:40
30309,Customer_30309,Hyderabad,KA,2023-12-06,2023-06-25 23:07:18,2023-06-25 23:07:18
30310,Customer_30310,Bangalore,DL,2023-03-19,2023-07-17 12:38:25,2023-07-17 12:38:25
30311,Customer_30311,Bangalore,WB,2023-05-13,2023-02-23 06:27:10,2023-02-23 06:27:10
30312,Customer_30312,Bangalore,TS,2023-01-13,2023-10-28 15:49:42,2023-10-28 15:49:42
30313,Customer_30313,Hyderabad,TS,2023-08-28,2023-08-29 01:16:52,2023-08-29 01:16:52
30314,Customer_30314,Kolkata,WB,2023-12-13,2023-01-10 07:05:36,2023-01-10 07:05:36
30315,Customer_30315,Delhi,WB,2023-01-16,2023-01-02 01:57:11,2023-01-02 01:57:11
30316,Customer_30316,Chennai,MH,2023-11-20,2023-07-31 20:22:55,2023-07-31 20:22:55
30317,Customer_30317,Kolkata,KA,2023-08-25,2023-12-21 20:52:15,2023-12-21 20:52:15
30318,Customer_30318,Chennai,WB,2023-03-17,2023-05-27 22:01:18,2023-05-27 22:01:18
30319,Customer_30319,Mumbai,DL,2023-05-27,2023-07-06 14:48:57,2023-07-06 14:48:57
30320,Customer_30320,Mumbai,DL,2023-03-22,2023-07-22 16:29:25,2023-07-22 16:29:25
30321,Customer_30321,Bangalore,TN,2023-10-25,2023-12-28 18:33:44,2023-12-28 18:33:44
30322,Customer_30322,Delhi,DL,2023-07-18,2023-04-10 20:29:42,2023-04-10 20:29:42
30323,Customer_30323,Delhi,MH,2023-08-26,2023-03-11 01:39:10,2023-03-11 01:39:10
30324,Customer_30324,Pune,TN,2023-06-30,2023-05-31 00:44:54,2023-05-31 00:44:54
30325,Customer_30325,Pune,KA,2023-01-01,2023-11-27 03:19:06,2023-11-27 03:19:06
30326,Customer_30326,Kolkata,DL,2023-05-22,2023-11-09 16:05:23,2023-11-09 16:05:23
30327,Customer_30327,Hyderabad,DL,2023-05-11,2023-10-12 14:29:49,2023-10-12 14:29:49
30328,Customer_30328,Pune,KA,2023-12-18,2023-05-02 00:39:50,2023-05-02 00:39:50
30329,Customer_30329,Kolkata,KA,2023-01-09,2023-09-30 08:09:35,2023-09-30 08:09:35
30330,Customer_30330,Chennai,TS,2023-09-24,2023-10-18 02:37:38,2023-10-18 02:37:38
30331,Customer_30331,Chennai,MH,2023-06-07,2023-02-18 07:05:26,2023-02-18 07:05:26
30332,Customer_30332,Kolkata,MH,2023-04-29,2023-10-02 08:26:23,2023-10-02 08:26:23
30333,Customer_30333,Hyderabad,DL,2023-09-18,2023-05-11 10:51:18,2023-05-11 10:51:18
30334,Customer_30334,Mumbai,KA,2023-01-30,2023-07-18 19:36:16,2023-07-18 19:36:16
30335,Customer_30335,Bangalore,TS,2023-08-31,2023-06-28 02:40:11,2023-06-28 02:40:11
30336,Customer_30336,Delhi,MH,2023-08-06,2023-06-02 06:31:54,2023-06-02 06:31:54
30337,Customer_30337,Mumbai,MH,2023-11-20,2023-04-04 13:42:42,2023-04-04 13:42:42
30338,Customer_30338,Kolkata,TN,2023-04-01,2023-02-20 16:05:23,2023-02-20 16:05:23
30339,Customer_30339,Chennai,MH,2023-06-22,2023-06-20 00:41:26,2023-06-20 00:41:26
30340,Customer_30340,Mumbai,KA,2023-12-24,2023-12-02 22:44:01,2023-12-02 22:44:01
30341,Customer_30341,Hyderabad,WB,2023-09-03,2023-09-22 15:05:57,2023-09-22 15:05:57
30342,Customer_30342,Bangalore,MH,2023-05-15,2023-03-26 07:36:24,2023-03-26 07:36:24
30343,Customer_30343,Chennai,MH,2023-05-24,2023-02-21 23:33:58,2023-02-21 23:33:58
30344,Customer_30344,Hyderabad,WB,2023-11-24,2023-06-21 01:57:56,2023-06-21 01:57:56
30345,Customer_30345,Kolkata,TS,2023-03-30,2023-10-22 11:03:59,2023-10-22 11:03:59
30346,Customer_30346,Mumbai,MH,2023-06-18,2023-09-15 00:14:24,2023-09-15 00:14:24
30347,Customer_30347,Delhi,KA,2023-06-28,2023-11-14 04:27:50,2023-11-14 04:27:50
30348,Customer_30348,Pune,KA,2023-02-24,2023-02-22 14:37:47,2023-02-22 14:37:47
30349,Customer_30349,Hyderabad,TN,2023-07-11,2023-05-01 02:25:44,2023-05-01 02:25:44
30350,Customer_30350,Chennai,TN,2023-06-28,2023-10-11 08:42:04,2023-10-11 08:42:04
30351,Customer_30351,Mumbai,MH,2023-01-21,2023-02-20 23:19:46,2023-02-20 23:19:46
30352,Customer_30352,Pune,MH,2023-04-17,2023-10-07 10:15:40,2023-10-07 10:15:40
30353,Customer_30353,Pune,MH,2023-03-21,2023-11-03 12:39:02,2023-11-03 12:39:02
30354,Customer_30354,Mumbai,WB,2023-08-21,2023-09-27 10:06:51,2023-09-27 10:06:51
30355,Customer_30355,Bangalore,MH,2023-05-19,2023-08-26 05:05:32,2023-08-26 05:05:32
30356,Customer_30356,Mumbai,DL,2023-07-19,2023-06-23 17:49:41,2023-06-23 17:49:41
