product_id,product_name,category,price,created_at,updated_at
2407,Product_2407,Electronics,10668,2023-07-24 20:22:09,2023-07-24 20:22:09
2408,Product_2408,Appliances,78577,2023-09-10 16:08:38,2023-09-10 16:08:38
2409,Product_2409,Appliances,88685,2023-05-21 01:54:49,2023-05-21 01:54:49
2410,Product_2410,Electronics,19398,2023-01-31 21:38:00,2023-01-31 21:38:00
2411,Product_2411,Clothing,88472,2023-04-06 19:32:14,2023-04-06 19:32:14
2412,Product_2412,Appliances,51598,2023-03-01 00:26:12,2023-03-01 00:26:12
2413,Product_2413,Clothing,67096,2023-12-14 19:53:40,2023-12-14 19:53:40
2414,Product_2414,Clothing,42210,2023-06-30 23:38:43,2023-06-30 23:38:43
2415,Product_2415,Electronics,49643,2023-02-22 10:55:37,2023-02-22 10:55:37
2416,Product_2416,Appliances,8608,2023-12-03 14:40:27,2023-12-03 14:40:27
2417,Product_2417,Furniture,22829,2023-01-28 07:54:09,2023-01-28 07:54:09
2418,Product_2418,Clothing,53160,2023-06-05 17:40:40,2023-06-05 17:40:40
2419,Product_2419,Electronics,22465,2023-03-22 07:58:07,2023-03-22 07:58:07
2420,Product_2420,Clothing,45623,2023-03-10 23:48:44,2023-03-10 23:48:44
2421,Product_2421,Appliances,537,2023-12-13 08:41:42,2023-12-13 08:41:42
2422,Product_2422,Electronics,9701,2023-03-08 21:43:38,2023-03-08 21:43:38
2423,Product_2423,Clothing,3060,2023-10-05 02:35:00,2023-10-05 02:35:00
2424,Product_2424,Furniture,77187,2023-10-23 13:52:42,2023-10-23 13:52:42
2425,Product_2425,Furniture,75961,2023-02-06 13:47:55,2023-02-06 13:47:55
2426,Product_2426,Furniture,65988,2023-07-06 07:09:31,2023-07-06 07:09:31
2427,Product_2427,Electronics,27199,2023-10-23 16:59:42,2023-10-23 16:59:42
2428,Product_2428,Clothing,72560,2023-01-18 06:55:59,2023-01-18 06:55:59
2429,Product_2429,Electronics,29866,2023-05-31 02:12:42,2023-05-31 02:12:42
2430,Product_2430,Electronics,97779,2023-01-21 15:30:33,2023-01-21 15:30:33
2431,Product_2431,Electronics,80934,2023-08-16 13:19:33,2023-08-16 13:19:33
2432,Product_2432,Furniture,97175,2023-10-09 18:22:57,2023-10-09 18:22:57
2433,Product_2433,Appliances,37332,2023-07-06 19:49:45,2023-07-06 19:49:45
2434,Product_2434,Appliances,65437,2023-08-10 12:14:21,2023-08-10 12:14:21
2435,Product_2435,Furniture,28616,2023-07-02 00:32:20,2023-07-02 00:32:20
2436,Product_2436,Appliances,35810,2023-06-06 05:11:48,2023-06-06 05:11:48
2437,Product_2437,Appliances,66998,2023-01-06 20:07:01,2023-01-06 20:07:01
2438,Product_2438,Clothing,47228,2023-12-02 05:41:35,2023-12-02 05:41:35
2439,Product_2439,Appliances,4471,2023-12-24 04:38:03,2023-12-24 04:38:03
2440,Product_2440,Electronics,90408,2023-05-16 20:40:01,2023-05-16 20:40:01
2441,Product_2441,Clothing,69361,2023-06-13 03:54:14,2023-06-13 03:54:14
2442,Product_2442,Electronics,15492,2023-07-25 04:22:49,2023-07-25 04:22:49
2443,Product_2443,Furniture,3400,2023-07-22 16:19:37,2023-07-22 16:19:37
2444,Product_2444,Electronics,30327,2023-01-29 13:02:17,2023-01-29 13:02:17
2445,Product_2445,Electronics,81327,2023-04-06 00:40:53,2023-04-06 00:40:53
2446,Product_2446,Furniture,72817,2023-02-26 15:29:27,2023-02-26 15:29:27
2447,Product_2447,Furniture,9419,2023-11-21 17:56:23,2023-11-21 17:56:23
2448,Product_2448,Electronics,28805,2023-07-07 18:09:10,2023-07-07 18:09:10
2449,Product_2449,Furniture,42938,2023-07-19 20:33:56,2023-07-19 20:33:56
2450,Product_2450,Furniture,66195,2023-08-15 09:15:04,2023-08-15 09:15:04
2451,Product_2451,Appliances,45123,2023-05-07 04:54:13,2023-05-07 04:54:13
2452,Product_2452,Clothing,29866,2023-12-12 13:20:38,2023-12-12 13:20:38
2453,Product_2453,Clothing,16300,2023-08-24 06:56:18,2023-08-24 06:56:18
2454,Product_2454,Appliances,10653,2023-02-08 14:35:37,2023-02-08 14:35:37
2455,Product_2455,Furniture,50247,2023-11-15 21:31:55,2023-11-15 21:31:55
2456,Product_2456,Electronics,64635,2023-12-15 00:24:25,2023-12-15 00:24:25
2457,Product_2457,Electronics,18590,2023-05-01 14:28:54,2023-05-01 14:28:54
2458,Product_2458,Clothing,61882,2023-10-20 19:27:11,2023-10-20 19:27:11
2459,Product_2459,Electronics,26745,2023-02-17 07:23:45,2023-02-17 07:23:45
2460,Product_2460,Appliances,46220,2023-09-06 23:52:14,2023-09-06 23:52:14
2461,Product_2461,Appliances,93349,2023-07-25 00:01:44,2023-07-25 00:01:44
2462,Product_2462,Furniture,44777,2023-02-21 15:43:04,2023-02-21 15:43:04
2463,Product_2463,Electronics,48377,2023-10-23 05:45:19,2023-10-23 05:45:19
2464,Product_2464,Electronics,88445,2023-09-30 14:37:56,2023-09-30 14:37:56
2465,Product_2465,Furniture,24123,2023-08-03 08:59:23,2023-08-03 08:59:23
2466,Product_2466,Furniture,84794,2023-11-01 22:35:07,2023-11-01 22:35:07
2467,Product_2467,Electronics,35687,2023-10-29 12:30:29,2023-10-29 12:30:29
2468,Product_2468,Furniture,607,2023-03-30 15:25:26,2023-03-30 15:25:26
2469,Product_2469,Electronics,56547,2023-03-18 05:43:26,2023-03-18 05:43:26
2470,Product_2470,Electronics,37811,2023-12-21 16:14:15,2023-12-21 16:14:15
2471,Product_2471,Electronics,45900,2023-05-25 15:27:29,2023-05-25 15:27:29
2472,Product_2472,Clothing,27988,2023-01-22 16:26:15,2023-01-22 16:26:15
2473,Product_2473,Furniture,63611,2023-05-31 08:58:06,2023-05-31 08:58:06
2474,Product_2474,Electronics,1351,2023-03-11 06:11:18,2023-03-11 06:11:18
2475,Product_2475,Electronics,13455,2023-07-26 06:06:43,2023-07-26 06:06:43
2476,Product_2476,Appliances,46658,2023-12-24 09:00:36,2023-12-24 09:00:36
2477,Product_2477,Clothing,46339,2023-09-09 14:40:56,2023-09-09 14:40:56
2478,Product_2478,Clothing,96243,2023-10-12 06:26:03,2023-10-12 06:26:03
2479,Product_2479,Appliances,70359,2023-09-25 14:57:09,2023-09-25 14:57:09
2480,Product_2480,Appliances,49888,2023-05-02 05:31:09,2023-05-02 05:31:09
2481,Product_2481,Electronics,69250,2023-08-20 11:24:10,2023-08-20 11:24:10
2482,Product_2482,Electronics,84780,2023-04-03 06:09:05,2023-04-03 06:09:05
2483,Product_2483,Appliances,35208,2023-06-01 14:50:25,2023-06-01 14:50:25
2484,Product_2484,Electronics,21636,2023-09-20 06:07:00,2023-09-20 06:07:00
2485,Product_2485,Clothing,8305,2023-06-11 18:44:51,2023-06-11 18:44:51
2486,Product_2486,Electronics,84697,2023-01-17 10:47:38,2023-01-17 10:47:38
2487,Product_2487,Electronics,12433,2023-04-20 04:42:00,2023-04-20 04:42:00
2488,Product_2488,Appliances,63571,2023-06-02 04:14:24,2023-06-02 04:14:24
2489,Product_2489,Appliances,25270,2023-02-27 09:57:33,2023-02-27 09:57:33
2490,Product_2490,Appliances,53645,2023-05-24 20:58:07,2023-05-24 20:58:07
2491,Product_2491,Clothing,74968,2023-05-30 08:30:27,2023-05-30 08:30:27
2492,Product_2492,Clothing,23858,2023-03-24 13:52:19,2023-03-24 13:52:19
2493,Product_2493,Appliances,40621,2023-04-13 06:56:33,2023-04-13 06:56:33
2494,Product_2494,Furniture,82047,2023-09-14 10:39:25,2023-09-14 10:39:25
2495,Product_2495,Furniture,99251,2023-05-27 14:35:33,2023-05-27 14:35:33
2496,Product_2496,Clothing,43342,2023-12-20 11:06:08,2023-12-20 11:06:08
2497,Product_2497,Electronics,5104,2023-11-12 02:08:33,2023-11-12 02:08:33
2498,Product_2498,Furniture,99705,2023-06-01 14:45:13,2023-06-01 14:45:13
2499,Product_2499,Furniture,1736,2023-08-03 18:49:39,2023-08-03 18:49:39
2500,Product_2500,Clothing,94772,2023-10-18 12:48:07,2023-10-18 12:48:07
2501,Product_2501,Electronics,96994,2023-11-24 11:18:11,2023-11-24 11:18:11
2502,Product_2502,Furniture,28490,2023-04-30 12:23:35,2023-04-30 12:23:35
2503,Product_2503,Clothing,68199,2023-02-05 06:17:10,2023-02-05 06:17:10
2504,Product_2504,Furniture,5491,2023-05-16 10:37:51,2023-05-16 10:37:51
2505,Product_2505,Electronics,8846,2023-03-25 09:20:50,2023-03-25 09:20:50
2506,Product_2506,Furniture,49636,2023-01-04 08:37:57,2023-01-04 08:37:57
2507,Product_2507,Electronics,70466,2023-08-14 19:03:32,2023-08-14 19:03:32
2508,Product_2508,Appliances,88443,2023-07-04 17:38:53,2023-07-04 17:38:53
2509,Product_2509,Electronics,88211,2023-12-03 03:22:46,2023-12-03 03:22:46
2510,Product_2510,Clothing,30701,2023-04-08 14:11:45,2023-04-08 14:11:45
2511,Product_2511,Electronics,27547,2023-11-03 23:08:39,2023-11-03 23:08:39
2512,Product_2512,Electronics,52755,2023-11-29 22:53:53,2023-11-29 22:53:53
2513,Product_2513,Electronics,90912,2023-11-14 17:06:09,2023-11-14 17:06:09
2514,Product_2514,Furniture,69442,2023-09-07 19:48:20,2023-09-07 19:48:20
2515,Product_2515,Electronics,3916,2023-04-18 09:04:39,2023-04-18 09:04:39
2516,Product_2516,Appliances,51558,2023-07-20 19:01:56,2023-07-20 19:01:56
2517,Product_2517,Clothing,27564,2023-06-16 10:34:01,2023-06-16 10:34:01
2518,Product_2518,Electronics,61061,2023-11-19 03:27:36,2023-11-19 03:27:36
2519,Product_2519,Appliances,92358,2023-09-07 17:56:28,2023-09-07 17:56:28
2520,Product_2520,Appliances,67493,2023-07-26 17:53:11,2023-07-26 17:53:11
2521,Product_2521,Electronics,32205,2023-08-23 12:05:31,2023-08-23 12:05:31
2522,Product_2522,Clothing,74534,2023-11-28 22:47:17,2023-11-28 22:47:17
2523,Product_2523,Appliances,29895,2023-03-19 11:57:10,2023-03-19 11:57:10
2524,Product_2524,Appliances,76161,2023-01-17 17:43:31,2023-01-17 17:43:31
2525,Product_2525,Clothing,88427,2023-09-12 06:47:01,2023-09-12 06:47:01
2526,Product_2526,Appliances,51677,2023-05-31 11:21:07,2023-05-31 11:21:07
2527,Product_2527,Appliances,17420,2023-12-10 15:29:17,2023-12-10 15:29:17
2528,Product_2528,Clothing,46839,2023-10-16 21:57:29,2023-10-16 21:57:29
2529,Product_2529,Furniture,99153,2023-07-08 00:39:35,2023-07-08 00:39:35
2530,Product_2530,Furniture,6980,2023-12-06 11:12:40,2023-12-06 11:12:40
2531,Product_2531,Clothing,68466,2023-07-03 07:37:52,2023-07-03 07:37:52
2532,Product_2532,Electronics,99528,2023-11-25 11:34:07,2023-11-25 11:34:07
2533,Product_2533,Furniture,50997,2023-02-20 19:05:07,2023-02-20 19:05:07
2534,Product_2534,Furniture,55106,2023-06-13 13:38:47,2023-06-13 13:38:47
2535,Product_2535,Furniture,18734,2023-09-23 03:48:31,2023-09-23 03:48:31
2536,Product_2536,Clothing,98996,2023-07-11 07:15:04,2023-07-11 07:15:04
2537,Product_2537,Furniture,19786,2023-03-23 20:49:43,2023-03-23 20:49:43
2538,Product_2538,Clothing,69872,2023-12-25 01:51:33,2023-12-25 01:51:33
2539,Product_2539,Clothing,4535,2023-03-04 16:21:34,2023-03-04 16:21:34
2540,Product_2540,Clothing,48570,2023-10-09 04:31:15,2023-10-09 04:31:15
2541,Product_2541,Appliances,1489,2023-09-08 22:37:27,2023-09-08 22:37:27
2542,Product_2542,Electronics,64352,2023-11-16 14:27:26,2023-11-16 14:27:26
2543,Product_2543,Electronics,90977,2023-05-24 21:54:20,2023-05-24 21:54:20
2544,Product_2544,Furniture,81425,2023-10-16 06:42:18,2023-10-16 06:42:18
2545,Product_2545,Clothing,5765,2023-06-27 10:17:07,2023-06-27 10:17:07
2546,Product_2546,Appliances,81906,2023-09-05 07:24:56,2023-09-05 07:24:56
2547,Product_2547,Electronics,25523,2023-08-14 16:33:49,2023-08-14 16:33:49
2548,Product_2548,Furniture,5941,2023-06-28 22:00:32,2023-06-28 22:00:32
2549,Product_2549,Clothing,32437,2023-01-17 15:38:20,2023-01-17 15:38:20
2550,Product_2550,Furniture,93470,2023-11-07 15:24:42,2023-11-07 15:24:42
2551,Product_2551,Appliances,27300,2023-02-13 09:51:55,2023-02-13 09:51:55
2552,Product_2552,Clothing,2155,2023-03-28 04:46:32,2023-03-28 04:46:32
2553,Product_2553,Electronics,9917,2023-03-18 19:06:41,2023-03-18 19:06:41
2554,Product_2554,Electronics,70799,2023-05-03 00:24:52,2023-05-03 00:24:52
2555,Product_2555,Appliances,98195,2023-10-29 08:48:03,2023-10-29 08:48:03
2556,Product_2556,Furniture,25685,2023-06-05 11:17:58,2023-06-05 11:17:58
2557,Product_2557,Appliances,75839,2023-08-13 04:19:43,2023-08-13 04:19:43
2558,Product_2558,Furniture,74082,2023-01-16 07:45:46,2023-01-16 07:45:46
2559,Product_2559,Appliances,91822,2023-06-12 12:34:05,2023-06-12 12:34:05
2560,Product_2560,Electronics,2885,2023-05-30 15:06:23,2023-05-30 15:06:23
2561,Product_2561,Furniture,62064,2023-04-10 17:25:59,2023-04-10 17:25:59
2562,Product_2562,Clothing,40451,2023-05-31 15:21:27,2023-05-31 15:21:27
2563,Product_2563,Clothing,81630,2023-06-13 02:36:11,2023-06-13 02:36:11
2564,Product_2564,Appliances,52636,2023-10-15 06:34:41,2023-10-15 06:34:41
2565,Product_2565,Clothing,14234,2023-06-04 06:28:36,2023-06-04 06:28:36
2566,Product_2566,Electronics,28775,2023-03-31 08:59:34,2023-03-31 08:59:34
2567,Product_2567,Appliances,89907,2023-07-15 11:04:51,2023-07-15 11:04:51
2568,Product_2568,Clothing,73880,2023-05-28 13:57:40,2023-05-28 13:57:40
2569,Product_2569,Appliances,77732,2023-07-15 05:11:47,2023-07-15 05:11:47
2570,Product_2570,Electronics,70276,2023-09-18 14:59:43,2023-09-18 14:59:43
2571,Product_2571,Appliances,90797,2023-03-29 15:26:00,2023-03-29 15:26:00
2572,Product_2572,Furniture,89364,2023-10-21 09:06:07,2023-10-21 09:06:07
2573,Product_2573,Appliances,11922,2023-09-24 21:32:57,2023-09-24 21:32:57
2574,Product_2574,Furniture,2080,2023-12-09 17:34:12,2023-12-09 17:34:12
2575,Product_2575,Furniture,39526,2023-12-17 02:36:56,2023-12-17 02:36:56
2576,Product_2576,Appliances,66104,2023-02-03 06:07:32,2023-02-03 06:07:32
2577,Product_2577,Appliances,48550,2023-12-03 19:22:29,2023-12-03 19:22:29
2578,Product_2578,Electronics,76634,2023-09-12 10:31:42,2023-09-12 10:31:42
2579,Product_2579,Clothing,17417,2023-04-07 21:02:01,2023-04-07 21:02:01
2580,Product_2580,Furniture,18503,2023-01-31 14:17:30,2023-01-31 14:17:30
2581,Product_2581,Clothing,72727,2023-02-11 23:35:31,2023-02-11 23:35:31
2582,Product_2582,Appliances,6379,2023-07-06 04:41:02,2023-07-06 04:41:02
2583,Product_2583,Clothing,35968,2023-08-08 00:38:00,2023-08-08 00:38:00
2584,Product_2584,Clothing,62631,2023-10-14 16:48:29,2023-10-14 16:48:29
2585,Product_2585,Appliances,57308,2023-05-16 11:50:03,2023-05-16 11:50:03
2586,Product_2586,Furniture,87426,2023-03-19 19:25:10,2023-03-19 19:25:10
2587,Product_2587,Appliances,19592,2023-02-28 07:23:58,2023-02-28 07:23:58
2588,Product_2588,Furniture,38089,2023-12-08 22:23:03,2023-12-08 22:23:03
2589,Product_2589,Furniture,87474,2023-03-11 13:56:21,2023-03-11 13:56:21
2590,Product_2590,Appliances,75031,2023-05-23 09:54:18,2023-05-23 09:54:18
2591,Product_2591,Electronics,57316,2023-09-09 05:47:56,2023-09-09 05:47:56
2592,Product_2592,Appliances,72146,2023-02-01 14:07:07,2023-02-01 14:07:07
2593,Product_2593,Furniture,86411,2023-06-19 18:26:55,2023-06-19 18:26:55
2594,Product_2594,Clothing,54321,2023-11-06 10:09:25,2023-11-06 10:09:25
2595,Product_2595,Clothing,43845,2023-07-27 16:18:42,2023-07-27 16:18:42
2596,Product_2596,Electronics,33508,2023-10-17 22:50:36,2023-10-17 22:50:36
2597,Product_2597,Clothing,92325,2023-06-03 18:39:51,2023-06-03 18:39:51
2598,Product_2598,Appliances,2871,2023-11-11 07:05:32,2023-11-11 07:05:32
2599,Product_2599,Electronics,35874,2023-01-09 11:36:20,2023-01-09 11:36:20
2600,Product_2600,Electronics,70406,2023-10-14 10:57:57,2023-10-14 10:57:57
2601,Product_2601,Electronics,42647,2023-06-02 07:33:41,2023-06-02 07:33:41
2602,Product_2602,Furniture,11691,2023-06-10 21:51:19,2023-06-10 21:51:19
2603,Product_2603,Clothing,3460,2023-11-10 02:09:57,2023-11-10 02:09:57
2604,Product_2604,Clothing,58964,2023-11-25 19:32:32,2023-11-25 19:32:32
2605,Product_2605,Clothing,58609,2023-09-22 05:58:08,2023-09-22 05:58:08
2606,Product_2606,Clothing,95411,2023-02-05 22:59:58,2023-02-05 22:59:58
2607,Product_2607,Clothing,99096,2023-04-20 21:10:58,2023-04-20 21:10:58
2608,Product_2608,Furniture,40366,2023-11-12 16:41:45,2023-11-12 16:41:45
2609,Product_2609,Furniture,83802,2023-05-06 02:11:59,2023-05-06 02:11:59
2610,Product_2610,Appliances,50398,2023-09-04 00:11:29,2023-09-04 00:11:29
2611,Product_2611,Furniture,72053,2023-07-09 22:23:11,2023-07-09 22:23:11
2612,Product_2612,Electronics,53598,2023-05-19 10:22:48,2023-05-19 10:22:48
2613,Product_2613,Appliances,1656,2023-03-14 01:36:13,2023-03-14 01:36:13
2614,Product_2614,Clothing,49632,2023-04-10 20:53:25,2023-04-10 20:53:25
2615,Product_2615,Electronics,84960,2023-10-03 20:45:01,2023-10-03 20:45:01
2616,Product_2616,Clothing,78536,2023-07-06 02:31:57,2023-07-06 02:31:57
2617,Product_2617,Appliances,83879,2023-11-15 03:59:22,2023-11-15 03:59:22
2618,Product_2618,Electronics,17945,2023-10-28 15:40:15,2023-10-28 15:40:15
2619,Product_2619,Furniture,89177,2023-03-27 10:19:56,2023-03-27 10:19:56
2620,Product_2620,Electronics,34470,2023-12-22 04:38:59,2023-12-22 04:38:59
2621,Product_2621,Electronics,35601,2023-09-19 10:26:27,2023-09-19 10:26:27
2622,Product_2622,Appliances,19132,2023-11-16 20:42:39,2023-11-16 20:42:39
2623,Product_2623,Clothing,12613,2023-05-09 14:41:17,2023-05-09 14:41:17
2624,Product_2624,Furniture,7016,2023-05-23 05:01:17,2023-05-23 05:01:17
2625,Product_2625,Furniture,62717,2023-04-07 07:12:28,2023-04-07 07:12:28
2626,Product_2626,Appliances,67309,2023-05-30 05:03:16,2023-05-30 05:03:16
2627,Product_2627,Furniture,48311,2023-02-25 07:25:27,2023-02-25 07:25:27
2628,Product_2628,Electronics,42584,2023-03-30 07:15:35,2023-03-30 07:15:35
2629,Product_2629,Clothing,69130,2023-10-20 10:21:51,2023-10-20 10:21:51
2630,Product_2630,Appliances,72489,2023-01-22 03:01:21,2023-01-22 03:01:21
2631,Product_2631,Clothing,73909,2023-11-22 05:21:29,2023-11-22 05:21:29
2632,Product_2632,Appliances,53121,2023-02-17 18:29:25,2023-02-17 18:29:25
2633,Product_2633,Appliances,75164,2023-12-27 23:59:27,2023-12-27 23:59:27
2634,Product_2634,Furniture,93421,2023-12-08 18:39:46,2023-12-08 18:39:46
2635,Product_2635,Clothing,73636,2023-07-01 20:36:51,2023-07-01 20:36:51
2636,Product_2636,Appliances,85856,2023-07-16 19:21:12,2023-07-16 19:21:12
2637,Product_2637,Clothing,76576,2023-12-10 06:15:07,2023-12-10 06:15:07
2638,Product_2638,Electronics,5790,2023-10-23 19:42:32,2023-10-23 19:42:32
2639,Product_2639,Furniture,40346,2023-09-05 19:09:18,2023-09-05 19:09:18
2640,Product_2640,Appliances,72616,2023-08-31 05:57:03,2023-08-31 05:57:03
2641,Product_2641,Clothing,24959,2023-09-11 00:54:36,2023-09-11 00:54:36
2642,Product_2642,Electronics,81511,2023-12-13 07:58:24,2023-12-13 07:58:24
2643,Product_2643,Clothing,29060,2023-07-28 18:56:48,2023-07-28 18:56:48
2644,Product_2644,Clothing,19173,2023-12-30 07:13:47,2023-12-30 07:13:47
2645,Product_2645,Appliances,45949,2023-02-24 20:35:18,2023-02-24 20:35:18
2646,Product_2646,Electronics,31317,2023-02-12 11:48:31,2023-02-12 11:48:31
2647,Product_2647,Furniture,46556,2023-02-21 22:20:34,2023-02-21 22:20:34
2648,Product_2648,Appliances,59286,2023-09-15 08:52:32,2023-09-15 08:52:32
2649,Product_2649,Furniture,72235,2023-12-30 03:57:41,2023-12-30 03:57:41
2650,Product_2650,Furniture,91702,2023-03-01 18:20:46,2023-03-01 18:20:46
2651,Product_2651,Electronics,35049,2023-11-02 18:06:53,2023-11-02 18:06:53
2652,Product_2652,Appliances,19308,2023-11-17 04:36:56,2023-11-17 04:36:56
2653,Product_2653,Appliances,92543,2023-04-14 20:29:48,2023-04-14 20:29:48
2654,Product_2654,Clothing,66702,2023-07-05 18:27:39,2023-07-05 18:27:39
2655,Product_2655,Appliances,54618,2023-03-07 16:02:57,2023-03-07 16:02:57
2656,Product_2656,Electronics,44702,2023-10-24 05:20:37,2023-10-24 05:20:37
2657,Product_2657,Electronics,6594,2023-02-28 18:22:41,2023-02-28 18:22:41
2658,Product_2658,Clothing,38118,2023-04-17 23:42:49,2023-04-17 23:42:49
2659,Product_2659,Electronics,63151,2023-08-19 05:09:07,2023-08-19 05:09:07
2660,Product_2660,Furniture,14296,2023-05-15 04:52:21,2023-05-15 04:52:21
2661,Product_2661,Appliances,12902,2023-05-15 14:37:22,2023-05-15 14:37:22
2662,Product_2662,Clothing,50023,2023-12-23 09:13:53,2023-12-23 09:13:53
2663,Product_2663,Appliances,69123,2023-08-23 20:12:21,2023-08-23 20:12:21
2664,Product_2664,Appliances,61951,2023-10-19 06:05:43,2023-10-19 06:05:43
2665,Product_2665,Clothing,5145,2023-04-27 05:12:51,2023-04-27 05:12:51
2666,Product_2666,Furniture,27506,2023-09-13 00:30:17,2023-09-13 00:30:17
2667,Product_2667,Clothing,35738,2023-10-18 06:10:00,2023-10-18 06:10:00
2668,Product_2668,Electronics,61794,2023-01-26 03:46:14,2023-01-26 03:46:14
2669,Product_2669,Furniture,24980,2023-05-08 17:30:22,2023-05-08 17:30:22
2670,Product_2670,Appliances,95369,2023-08-24 23:59:27,2023-08-24 23:59:27
2671,Product_2671,Furniture,79125,2023-07-31 18:11:03,2023-07-31 18:11:03
2672,Product_2672,Electronics,85173,2023-01-27 11:41:27,2023-01-27 11:41:27
2673,Product_2673,Furniture,53671,2023-05-31 00:10:00,2023-05-31 00:10:00
2674,Product_2674,Electronics,87701,2023-02-10 12:20:37,2023-02-10 12:20:37
2675,Product_2675,Furniture,77542,2023-09-09 01:52:57,2023-09-09 01:52:57
2676,Product_2676,Furniture,45577,2023-11-16 20:24:58,2023-11-16 20:24:58
2677,Product_2677,Electronics,46116,2023-02-18 11:36:22,2023-02-18 11:36:22
2678,Product_2678,Clothing,61637,2023-03-01 21:13:21,2023-03-01 21:13:21
2679,Product_2679,Furniture,38967,2023-11-19 19:59:10,2023-11-19 19:59:10
2680,Product_2680,Furniture,28063,2023-07-15 03:55:52,2023-07-15 03:55:52
2681,Product_2681,Appliances,33449,2023-07-28 08:24:43,2023-07-28 08:24:43
2682,Product_2682,Electronics,88326,2023-10-25 18:23:54,2023-10-25 18:23:54
2683,Product_2683,Clothing,52882,2023-08-12 05:22:06,2023-08-12 05:22:06
2684,Product_2684,Appliances,37050,2023-02-21 23:38:33,2023-02-21 23:38:33
2685,Product_2685,Electronics,76292,2023-05-28 03:11:39,2023-05-28 03:11:39
2686,Product_2686,Electronics,46602,2023-10-21 11:57:00,2023-10-21 11:57:00
2687,Product_2687,Clothing,79481,2023-04-19 20:05:38,2023-04-19 20:05:38
2688,Product_2688,Electronics,15464,2023-04-11 17:20:19,2023-04-11 17:20:19
2689,Product_2689,Appliances,51945,2023-12-30 01:47:30,2023-12-30 01:47:30
2690,Product_2690,Clothing,49838,2023-01-09 06:57:45,2023-01-09 06:57:45
2691,Product_2691,Electronics,33798,2023-02-08 17:34:38,2023-02-08 17:34:38
2692,Product_2692,Furniture,36567,2023-12-20 02:32:17,2023-12-20 02:32:17
2693,Product_2693,Appliances,40663,2023-10-14 18:19:45,2023-10-14 18:19:45
2694,Product_2694,Furniture,18140,2023-03-30 15:43:31,2023-03-30 15:43:31
2695,Product_2695,Electronics,52290,2023-06-22 07:10:26,2023-06-22 07:10:26
2696,Product_2696,Electronics,92240,2023-07-11 12:50:07,2023-07-11 12:50:07
2697,Product_2697,Furniture,5145,2023-02-26 11:04:05,2023-02-26 11:04:05
2698,Product_2698,Electronics,91134,2023-01-16 05:05:44,2023-01-16 05:05:44
2699,Product_2699,Electronics,63446,2023-09-04 17:18:10,2023-09-04 17:18:10
2700,Product_2700,Appliances,49907,2023-06-25 23:25:28,2023-06-25 23:25:28
2701,Product_2701,Electronics,94012,2023-10-07 16:23:25,2023-10-07 16:23:25
2702,Product_2702,Appliances,78431,2023-05-11 07:34:25,2023-05-11 07:34:25
2703,Product_2703,Clothing,79197,2023-08-29 00:59:43,2023-08-29 00:59:43
2704,Product_2704,Electronics,93659,2023-04-25 17:32:47,2023-04-25 17:32:47
2705,Product_2705,Clothing,79099,2023-11-16 20:52:34,2023-11-16 20:52:34
2706,Product_2706,Clothing,24813,2023-08-08 22:41:13,2023-08-08 22:41:13
2707,Product_2707,Clothing,31467,2023-12-04 12:08:35,2023-12-04 12:08:35
2708,Product_2708,Clothing,27262,2023-11-15 14:34:51,2023-11-15 14:34:51
2709,Product_2709,Appliances,7472,2023-09-24 19:50:02,2023-09-24 19:50:02
2710,Product_2710,Clothing,96316,2023-09-09 15:19:01,2023-09-09 15:19:01
2711,Product_2711,Appliances,26697,2023-12-05 10:39:26,2023-12-05 10:39:26
2712,Product_2712,Electronics,82176,2023-08-26 18:34:37,2023-08-26 18:34:37
2713,Product_2713,Furniture,4077,2023-01-28 23:54:43,2023-01-28 23:54:43
2714,Product_2714,Appliances,7614,2023-07-18 04:49:41,2023-07-18 04:49:41
2715,Product_2715,Electronics,82186,2023-01-02 11:31:12,2023-01-02 11:31:12
2716,Product_2716,Electronics,28991,2023-02-13 05:21:35,2023-02-13 05:21:35
2717,Product_2717,Clothing,48154,2023-07-11 18:44:57,2023-07-11 18:44:57
2718,Product_2718,Clothing,31346,2023-03-11 01:42:51,2023-03-11 01:42:51
2719,Product_2719,Electronics,10366,2023-08-03 15:41:55,2023-08-03 15:41:55
2720,Product_2720,Furniture,69389,2023-02-21 08:27:27,2023-02-21 08:27:27
2721,Product_2721,Clothing,55242,2023-01-15 22:03:25,2023-01-15 22:03:25
2722,Product_2722,Appliances,31209,2023-07-07 21:12:17,2023-07-07 21:12:17
2723,Product_2723,Furniture,44910,2023-02-18 10:43:31,2023-02-18 10:43:31
2724,Product_2724,Clothing,66926,2023-07-21 16:43:25,2023-07-21 16:43:25
2725,Product_2725,Furniture,53349,2023-01-05 14:28:36,2023-01-05 14:28:36
2726,Product_2726,Furniture,43978,2023-12-15 07:23:21,2023-12-15 07:23:21
2727,Product_2727,Furniture,89424,2023-04-16 23:18:48,2023-04-16 23:18:48
2728,Product_2728,Furniture,78991,2023-04-22 15:08:22,2023-04-22 15:08:22
2729,Product_2729,Clothing,12220,2023-10-20 10:21:11,2023-10-20 10:21:11
2730,Product_2730,Appliances,79380,2023-10-26 04:22:45,2023-10-26 04:22:45
2731,Product_2731,Electronics,80484,2023-11-16 23:21:22,2023-11-16 23:21:22
