product_id,product_name,category,price,created_at,updated_at,processed_at
2739,Product_2739,APPLIANCES,53822.00,2023-01-01 19:47:37,2023-01-01 19:47:37,2026-04-03 04:33:52.517342
2740,Product_2740,APPLIANCES,63762.00,2023-02-07 08:40:23,2023-02-07 08:40:23,2026-04-03 04:33:52.517342
2741,Product_2741,FURNITURE,41445.00,2023-12-05 20:46:07,2023-12-05 20:46:07,2026-04-03 04:33:52.517342
2742,Product_2742,CLOTHING,79130.00,2023-01-08 10:44:01,2023-01-08 10:44:01,2026-04-03 04:33:52.517342
2743,Product_2743,FURNITURE,19605.00,2023-09-19 13:27:48,2023-09-19 13:27:48,2026-04-03 04:33:52.517342
2744,Product_2744,ELECTRONICS,17983.00,2023-09-15 04:48:22,2023-09-15 04:48:22,2026-04-03 04:33:52.517342
2745,Product_2745,FURNITURE,59616.00,2023-02-12 21:54:05,2023-02-12 21:54:05,2026-04-03 04:33:52.517342
2746,Product_2746,CLOTHING,63323.00,2023-03-26 20:41:23,2023-03-26 20:41:23,2026-04-03 04:33:52.517342
2747,Product_2747,ELECTRONICS,90555.00,2023-11-24 02:16:50,2023-11-24 02:16:50,2026-04-03 04:33:52.517342
2748,Product_2748,ELECTRONICS,6858.00,2023-06-30 07:28:38,2023-06-30 07:28:38,2026-04-03 04:33:52.517342
2749,Product_2749,APPLIANCES,78785.00,2023-05-27 06:19:01,2023-05-27 06:19:01,2026-04-03 04:33:52.517342
2750,Product_2750,FURNITURE,61621.00,2023-11-29 06:39:36,2023-11-29 06:39:36,2026-04-03 04:33:52.517342
2751,Product_2751,CLOTHING,91910.00,2023-02-15 20:22:01,2023-02-15 20:22:01,2026-04-03 04:33:52.517342
2752,Product_2752,FURNITURE,83137.00,2023-05-06 10:58:18,2023-05-06 10:58:18,2026-04-03 04:33:52.517342
2753,Product_2753,CLOTHING,14685.00,2023-11-18 04:07:46,2023-11-18 04:07:46,2026-04-03 04:33:52.517342
2754,Product_2754,APPLIANCES,45713.00,2023-03-23 04:50:56,2023-03-23 04:50:56,2026-04-03 04:33:52.517342
2755,Product_2755,ELECTRONICS,25786.00,2023-10-10 15:43:29,2023-10-10 15:43:29,2026-04-03 04:33:52.517342
2756,Product_2756,CLOTHING,7905.00,2023-04-04 07:06:45,2023-04-04 07:06:45,2026-04-03 04:33:52.517342
2757,Product_2757,APPLIANCES,44168.00,2023-12-27 04:11:15,2023-12-27 04:11:15,2026-04-03 04:33:52.517342
2758,Product_2758,ELECTRONICS,76554.00,2023-08-06 14:06:28,2023-08-06 14:06:28,2026-04-03 04:33:52.517342
2759,Product_2759,APPLIANCES,50632.00,2023-01-11 07:21:59,2023-01-11 07:21:59,2026-04-03 04:33:52.517342
2760,Product_2760,CLOTHING,43412.00,2023-04-14 18:45:38,2023-04-14 18:45:38,2026-04-03 04:33:52.517342
2761,Product_2761,ELECTRONICS,21087.00,2023-12-17 07:01:03,2023-12-17 07:01:03,2026-04-03 04:33:52.517342
2762,Product_2762,ELECTRONICS,68034.00,2023-05-10 08:54:43,2023-05-10 08:54:43,2026-04-03 04:33:52.517342
2763,Product_2763,ELECTRONICS,67831.00,2023-09-26 00:35:50,2023-09-26 00:35:50,2026-04-03 04:33:52.517342
2764,Product_2764,FURNITURE,78952.00,2023-10-04 02:43:07,2023-10-04 02:43:07,2026-04-03 04:33:52.517342
2765,Product_2765,FURNITURE,21316.00,2023-11-26 16:43:51,2023-11-26 16:43:51,2026-04-03 04:33:52.517342
2766,Product_2766,APPLIANCES,29829.00,2023-10-03 07:03:59,2023-10-03 07:03:59,2026-04-03 04:33:52.517342
2767,Product_2767,FURNITURE,94851.00,2023-11-16 00:11:48,2023-11-16 00:11:48,2026-04-03 04:33:52.517342
2768,Product_2768,ELECTRONICS,75470.00,2023-03-07 00:26:46,2023-03-07 00:26:46,2026-04-03 04:33:52.517342
2769,Product_2769,ELECTRONICS,82740.00,2023-07-13 17:06:25,2023-07-13 17:06:25,2026-04-03 04:33:52.517342
2770,Product_2770,APPLIANCES,26020.00,2023-02-19 15:35:36,2023-02-19 15:35:36,2026-04-03 04:33:52.517342
2771,Product_2771,APPLIANCES,35427.00,2023-11-20 16:54:10,2023-11-20 16:54:10,2026-04-03 04:33:52.517342
2772,Product_2772,ELECTRONICS,3044.00,2023-11-06 02:43:42,2023-11-06 02:43:42,2026-04-03 04:33:52.517342
2773,Product_2773,ELECTRONICS,59160.00,2023-09-12 15:32:03,2023-09-12 15:32:03,2026-04-03 04:33:52.517342
2774,Product_2774,APPLIANCES,90234.00,2023-05-01 07:56:40,2023-05-01 07:56:40,2026-04-03 04:33:52.517342
2775,Product_2775,CLOTHING,4342.00,2023-12-28 10:48:13,2023-12-28 10:48:13,2026-04-03 04:33:52.517342
2776,Product_2776,APPLIANCES,53531.00,2023-09-21 22:40:49,2023-09-21 22:40:49,2026-04-03 04:33:52.517342
2777,Product_2777,CLOTHING,68759.00,2023-07-22 15:33:21,2023-07-22 15:33:21,2026-04-03 04:33:52.517342
2778,Product_2778,ELECTRONICS,5489.00,2023-01-16 05:20:57,2023-01-16 05:20:57,2026-04-03 04:33:52.517342
2779,Product_2779,ELECTRONICS,1118.00,2023-12-27 19:59:09,2023-12-27 19:59:09,2026-04-03 04:33:52.517342
2780,Product_2780,FURNITURE,11370.00,2023-03-12 19:55:21,2023-03-12 19:55:21,2026-04-03 04:33:52.517342
2781,Product_2781,CLOTHING,4510.00,2023-02-16 10:59:52,2023-02-16 10:59:52,2026-04-03 04:33:52.517342
2782,Product_2782,APPLIANCES,78304.00,2023-06-19 08:09:06,2023-06-19 08:09:06,2026-04-03 04:33:52.517342
2783,Product_2783,ELECTRONICS,75307.00,2023-06-04 19:12:17,2023-06-04 19:12:17,2026-04-03 04:33:52.517342
2784,Product_2784,FURNITURE,21878.00,2023-02-16 07:43:39,2023-02-16 07:43:39,2026-04-03 04:33:52.517342
2785,Product_2785,APPLIANCES,64163.00,2023-10-10 13:16:30,2023-10-10 13:16:30,2026-04-03 04:33:52.517342
2786,Product_2786,FURNITURE,95650.00,2023-04-30 23:30:01,2023-04-30 23:30:01,2026-04-03 04:33:52.517342
2787,Product_2787,CLOTHING,35766.00,2023-11-18 07:47:56,2023-11-18 07:47:56,2026-04-03 04:33:52.517342
2788,Product_2788,CLOTHING,47923.00,2023-02-04 04:31:26,2023-02-04 04:31:26,2026-04-03 04:33:52.517342
2789,Product_2789,CLOTHING,54761.00,2023-09-28 10:42:26,2023-09-28 10:42:26,2026-04-03 04:33:52.517342
2790,Product_2790,ELECTRONICS,1761.00,2023-03-25 13:39:23,2023-03-25 13:39:23,2026-04-03 04:33:52.517342
2791,Product_2791,FURNITURE,17665.00,2023-07-20 06:20:09,2023-07-20 06:20:09,2026-04-03 04:33:52.517342
2792,Product_2792,CLOTHING,61085.00,2023-01-28 22:44:47,2023-01-28 22:44:47,2026-04-03 04:33:52.517342
2793,Product_2793,APPLIANCES,59160.00,2023-04-27 05:00:43,2023-04-27 05:00:43,2026-04-03 04:33:52.517342
2794,Product_2794,ELECTRONICS,6156.00,2023-08-08 02:01:43,2023-08-08 02:01:43,2026-04-03 04:33:52.517342
2795,Product_2795,ELECTRONICS,43031.00,2023-05-14 03:51:48,2023-05-14 03:51:48,2026-04-03 04:33:52.517342
2796,Product_2796,FURNITURE,41735.00,2023-02-23 12:31:11,2023-02-23 12:31:11,2026-04-03 04:33:52.517342
2797,Product_2797,APPLIANCES,28279.00,2023-08-17 14:36:06,2023-08-17 14:36:06,2026-04-03 04:33:52.517342
2798,Product_2798,FURNITURE,53189.00,2023-03-27 14:13:16,2023-03-27 14:13:16,2026-04-03 04:33:52.517342
2799,Product_2799,FURNITURE,32620.00,2023-08-08 13:05:14,2023-08-08 13:05:14,2026-04-03 04:33:52.517342
2800,Product_2800,CLOTHING,31383.00,2023-02-15 14:42:21,2023-02-15 14:42:21,2026-04-03 04:33:52.517342
2801,Product_2801,CLOTHING,84590.00,2023-02-17 22:18:46,2023-02-17 22:18:46,2026-04-03 04:33:52.517342
2802,Product_2802,ELECTRONICS,2179.00,2023-04-03 08:14:23,2023-04-03 08:14:23,2026-04-03 04:33:52.517342
2803,Product_2803,APPLIANCES,12543.00,2023-02-09 06:11:23,2023-02-09 06:11:23,2026-04-03 04:33:52.517342
2804,Product_2804,APPLIANCES,70479.00,2023-04-11 11:45:38,2023-04-11 11:45:38,2026-04-03 04:33:52.517342
2805,Product_2805,CLOTHING,78809.00,2023-11-24 11:03:52,2023-11-24 11:03:52,2026-04-03 04:33:52.517342
2806,Product_2806,APPLIANCES,7020.00,2023-08-16 17:13:05,2023-08-16 17:13:05,2026-04-03 04:33:52.517342
2807,Product_2807,ELECTRONICS,44529.00,2023-03-28 01:07:14,2023-03-28 01:07:14,2026-04-03 04:33:52.517342
2808,Product_2808,CLOTHING,50668.00,2023-07-08 03:09:45,2023-07-08 03:09:45,2026-04-03 04:33:52.517342
2809,Product_2809,FURNITURE,82054.00,2023-12-30 13:31:24,2023-12-30 13:31:24,2026-04-03 04:33:52.517342
2810,Product_2810,ELECTRONICS,88905.00,2023-08-12 14:05:08,2023-08-12 14:05:08,2026-04-03 04:33:52.517342
2811,Product_2811,CLOTHING,38787.00,2023-05-31 17:47:42,2023-05-31 17:47:42,2026-04-03 04:33:52.517342
2812,Product_2812,ELECTRONICS,89928.00,2023-07-20 10:54:42,2023-07-20 10:54:42,2026-04-03 04:33:52.517342
2813,Product_2813,FURNITURE,41168.00,2023-05-20 13:03:52,2023-05-20 13:03:52,2026-04-03 04:33:52.517342
2814,Product_2814,ELECTRONICS,39304.00,2023-11-18 01:03:10,2023-11-18 01:03:10,2026-04-03 04:33:52.517342
2815,Product_2815,CLOTHING,79803.00,2023-04-06 13:07:46,2023-04-06 13:07:46,2026-04-03 04:33:52.517342
2816,Product_2816,ELECTRONICS,18761.00,2023-12-14 11:13:43,2023-12-14 11:13:43,2026-04-03 04:33:52.517342
2817,Product_2817,ELECTRONICS,18776.00,2023-06-16 23:58:16,2023-06-16 23:58:16,2026-04-03 04:33:52.517342
2818,Product_2818,APPLIANCES,18928.00,2023-08-15 18:25:11,2023-08-15 18:25:11,2026-04-03 04:33:52.517342
2819,Product_2819,CLOTHING,40292.00,2023-03-06 10:09:10,2023-03-06 10:09:10,2026-04-03 04:33:52.517342
2820,Product_2820,CLOTHING,27422.00,2023-02-12 10:48:59,2023-02-12 10:48:59,2026-04-03 04:33:52.517342
2821,Product_2821,CLOTHING,11855.00,2023-01-08 12:19:31,2023-01-08 12:19:31,2026-04-03 04:33:52.517342
2822,Product_2822,ELECTRONICS,85605.00,2023-02-09 11:07:16,2023-02-09 11:07:16,2026-04-03 04:33:52.517342
2823,Product_2823,ELECTRONICS,69902.00,2023-02-09 06:23:06,2023-02-09 06:23:06,2026-04-03 04:33:52.517342
2824,Product_2824,ELECTRONICS,74503.00,2023-03-12 09:54:57,2023-03-12 09:54:57,2026-04-03 04:33:52.517342
2825,Product_2825,CLOTHING,99210.00,2023-07-26 12:38:46,2023-07-26 12:38:46,2026-04-03 04:33:52.517342
2826,Product_2826,CLOTHING,8700.00,2023-07-07 07:59:31,2023-07-07 07:59:31,2026-04-03 04:33:52.517342
2827,Product_2827,CLOTHING,4662.00,2023-07-27 03:18:01,2023-07-27 03:18:01,2026-04-03 04:33:52.517342
2828,Product_2828,FURNITURE,65652.00,2023-01-02 13:11:15,2023-01-02 13:11:15,2026-04-03 04:33:52.517342
2829,Product_2829,ELECTRONICS,51482.00,2023-12-12 21:12:40,2023-12-12 21:12:40,2026-04-03 04:33:52.517342
2830,Product_2830,APPLIANCES,59476.00,2023-04-19 04:29:41,2023-04-19 04:29:41,2026-04-03 04:33:52.517342
2831,Product_2831,ELECTRONICS,63093.00,2023-12-05 00:26:06,2023-12-05 00:26:06,2026-04-03 04:33:52.517342
2832,Product_2832,ELECTRONICS,7140.00,2023-07-04 04:10:48,2023-07-04 04:10:48,2026-04-03 04:33:52.517342
2833,Product_2833,FURNITURE,65858.00,2023-06-24 20:31:09,2023-06-24 20:31:09,2026-04-03 04:33:52.517342
2834,Product_2834,FURNITURE,62267.00,2023-08-01 09:22:21,2023-08-01 09:22:21,2026-04-03 04:33:52.517342
2835,Product_2835,CLOTHING,85988.00,2023-03-16 17:49:39,2023-03-16 17:49:39,2026-04-03 04:33:52.517342
2836,Product_2836,FURNITURE,23569.00,2023-06-24 12:45:40,2023-06-24 12:45:40,2026-04-03 04:33:52.517342
2837,Product_2837,FURNITURE,65237.00,2023-04-27 08:53:57,2023-04-27 08:53:57,2026-04-03 04:33:52.517342
2838,Product_2838,FURNITURE,94945.00,2023-10-02 09:32:29,2023-10-02 09:32:29,2026-04-03 04:33:52.517342
2839,Product_2839,APPLIANCES,5712.00,2023-05-14 22:15:27,2023-05-14 22:15:27,2026-04-03 04:33:52.517342
2840,Product_2840,APPLIANCES,32264.00,2023-03-13 23:18:43,2023-03-13 23:18:43,2026-04-03 04:33:52.517342
2841,Product_2841,CLOTHING,54266.00,2023-06-23 16:28:57,2023-06-23 16:28:57,2026-04-03 04:33:52.517342
2842,Product_2842,CLOTHING,18359.00,2023-09-20 04:25:37,2023-09-20 04:25:37,2026-04-03 04:33:52.517342
2843,Product_2843,ELECTRONICS,9328.00,2023-10-15 14:15:55,2023-10-15 14:15:55,2026-04-03 04:33:52.517342
2844,Product_2844,ELECTRONICS,16431.00,2023-05-18 14:23:35,2023-05-18 14:23:35,2026-04-03 04:33:52.517342
2845,Product_2845,CLOTHING,88886.00,2023-05-03 06:51:40,2023-05-03 06:51:40,2026-04-03 04:33:52.517342
2846,Product_2846,CLOTHING,50380.00,2023-11-25 22:35:43,2023-11-25 22:35:43,2026-04-03 04:33:52.517342
2847,Product_2847,FURNITURE,33413.00,2023-04-09 05:39:09,2023-04-09 05:39:09,2026-04-03 04:33:52.517342
2848,Product_2848,CLOTHING,99427.00,2023-12-04 00:48:27,2023-12-04 00:48:27,2026-04-03 04:33:52.517342
2849,Product_2849,APPLIANCES,26795.00,2023-02-07 12:26:11,2023-02-07 12:26:11,2026-04-03 04:33:52.517342
2850,Product_2850,APPLIANCES,43701.00,2023-05-15 16:57:54,2023-05-15 16:57:54,2026-04-03 04:33:52.517342
2851,Product_2851,ELECTRONICS,67080.00,2023-11-06 20:24:50,2023-11-06 20:24:50,2026-04-03 04:33:52.517342
2852,Product_2852,ELECTRONICS,52190.00,2023-04-16 21:25:11,2023-04-16 21:25:11,2026-04-03 04:33:52.517342
2853,Product_2853,CLOTHING,6622.00,2023-11-16 17:13:39,2023-11-16 17:13:39,2026-04-03 04:33:52.517342
2854,Product_2854,APPLIANCES,28847.00,2023-05-05 23:30:02,2023-05-05 23:30:02,2026-04-03 04:33:52.517342
2855,Product_2855,CLOTHING,36636.00,2023-04-30 19:14:51,2023-04-30 19:14:51,2026-04-03 04:33:52.517342
2856,Product_2856,ELECTRONICS,55420.00,2023-07-18 03:27:33,2023-07-18 03:27:33,2026-04-03 04:33:52.517342
2857,Product_2857,FURNITURE,84447.00,2023-09-11 08:25:21,2023-09-11 08:25:21,2026-04-03 04:33:52.517342
2858,Product_2858,CLOTHING,75254.00,2023-12-15 02:04:40,2023-12-15 02:04:40,2026-04-03 04:33:52.517342
2859,Product_2859,FURNITURE,58218.00,2023-10-02 07:25:56,2023-10-02 07:25:56,2026-04-03 04:33:52.517342
2860,Product_2860,APPLIANCES,88841.00,2023-03-08 18:31:48,2023-03-08 18:31:48,2026-04-03 04:33:52.517342
2861,Product_2861,FURNITURE,87742.00,2023-06-21 08:51:24,2023-06-21 08:51:24,2026-04-03 04:33:52.517342
2862,Product_2862,CLOTHING,52542.00,2023-06-10 22:19:01,2023-06-10 22:19:01,2026-04-03 04:33:52.517342
2863,Product_2863,CLOTHING,77650.00,2023-12-29 17:37:19,2023-12-29 17:37:19,2026-04-03 04:33:52.517342
2864,Product_2864,ELECTRONICS,78712.00,2023-04-10 19:52:06,2023-04-10 19:52:06,2026-04-03 04:33:52.517342
2865,Product_2865,ELECTRONICS,69541.00,2023-05-07 12:37:57,2023-05-07 12:37:57,2026-04-03 04:33:52.517342
2866,Product_2866,ELECTRONICS,16133.00,2023-08-21 06:42:46,2023-08-21 06:42:46,2026-04-03 04:33:52.517342
2867,Product_2867,CLOTHING,79613.00,2023-10-14 20:19:23,2023-10-14 20:19:23,2026-04-03 04:33:52.517342
2868,Product_2868,FURNITURE,18621.00,2023-12-28 17:21:26,2023-12-28 17:21:26,2026-04-03 04:33:52.517342
2869,Product_2869,CLOTHING,5709.00,2023-04-01 18:49:09,2023-04-01 18:49:09,2026-04-03 04:33:52.517342
2870,Product_2870,APPLIANCES,27964.00,2023-09-05 05:46:20,2023-09-05 05:46:20,2026-04-03 04:33:52.517342
2871,Product_2871,CLOTHING,22339.00,2023-08-29 06:32:52,2023-08-29 06:32:52,2026-04-03 04:33:52.517342
2872,Product_2872,FURNITURE,49028.00,2023-11-30 03:35:26,2023-11-30 03:35:26,2026-04-03 04:33:52.517342
2873,Product_2873,ELECTRONICS,13593.00,2023-07-29 00:30:18,2023-07-29 00:30:18,2026-04-03 04:33:52.517342
2874,Product_2874,CLOTHING,79216.00,2023-06-21 08:49:40,2023-06-21 08:49:40,2026-04-03 04:33:52.517342
2875,Product_2875,ELECTRONICS,91300.00,2023-01-21 20:04:39,2023-01-21 20:04:39,2026-04-03 04:33:52.517342
2876,Product_2876,APPLIANCES,22284.00,2023-02-16 19:13:54,2023-02-16 19:13:54,2026-04-03 04:33:52.517342
2877,Product_2877,CLOTHING,75246.00,2023-07-22 13:20:57,2023-07-22 13:20:57,2026-04-03 04:33:52.517342
2878,Product_2878,ELECTRONICS,78840.00,2023-04-21 18:02:48,2023-04-21 18:02:48,2026-04-03 04:33:52.517342
2879,Product_2879,FURNITURE,19546.00,2023-09-22 03:23:26,2023-09-22 03:23:26,2026-04-03 04:33:52.517342
2880,Product_2880,FURNITURE,21329.00,2023-09-01 23:13:23,2023-09-01 23:13:23,2026-04-03 04:33:52.517342
2881,Product_2881,FURNITURE,98637.00,2023-12-14 19:47:44,2023-12-14 19:47:44,2026-04-03 04:33:52.517342
2882,Product_2882,ELECTRONICS,37410.00,2023-09-15 14:22:22,2023-09-15 14:22:22,2026-04-03 04:33:52.517342
2883,Product_2883,ELECTRONICS,90850.00,2023-03-04 05:31:55,2023-03-04 05:31:55,2026-04-03 04:33:52.517342
2884,Product_2884,ELECTRONICS,70206.00,2023-04-08 04:22:37,2023-04-08 04:22:37,2026-04-03 04:33:52.517342
2885,Product_2885,CLOTHING,99901.00,2023-01-29 04:45:36,2023-01-29 04:45:36,2026-04-03 04:33:52.517342
2886,Product_2886,CLOTHING,22822.00,2023-05-18 01:45:00,2023-05-18 01:45:00,2026-04-03 04:33:52.517342
2887,Product_2887,APPLIANCES,44930.00,2023-06-08 19:05:31,2023-06-08 19:05:31,2026-04-03 04:33:52.517342
2888,Product_2888,APPLIANCES,44425.00,2023-06-14 01:53:39,2023-06-14 01:53:39,2026-04-03 04:33:52.517342
2889,Product_2889,ELECTRONICS,77668.00,2023-11-24 02:54:21,2023-11-24 02:54:21,2026-04-03 04:33:52.517342
2890,Product_2890,ELECTRONICS,62448.00,2023-11-08 03:03:27,2023-11-08 03:03:27,2026-04-03 04:33:52.517342
2891,Product_2891,ELECTRONICS,33981.00,2023-09-13 15:33:28,2023-09-13 15:33:28,2026-04-03 04:33:52.517342
2892,Product_2892,CLOTHING,26509.00,2023-11-10 12:05:18,2023-11-10 12:05:18,2026-04-03 04:33:52.517342
2893,Product_2893,ELECTRONICS,82770.00,2023-06-11 05:26:45,2023-06-11 05:26:45,2026-04-03 04:33:52.517342
2894,Product_2894,CLOTHING,51878.00,2023-09-17 23:27:54,2023-09-17 23:27:54,2026-04-03 04:33:52.517342
2895,Product_2895,ELECTRONICS,74872.00,2023-01-20 04:12:01,2023-01-20 04:12:01,2026-04-03 04:33:52.517342
2896,Product_2896,FURNITURE,58733.00,2023-04-06 09:14:15,2023-04-06 09:14:15,2026-04-03 04:33:52.517342
2897,Product_2897,CLOTHING,7613.00,2023-09-04 10:19:12,2023-09-04 10:19:12,2026-04-03 04:33:52.517342
2898,Product_2898,FURNITURE,95301.00,2023-03-19 15:21:58,2023-03-19 15:21:58,2026-04-03 04:33:52.517342
2899,Product_2899,APPLIANCES,39110.00,2023-11-11 10:06:48,2023-11-11 10:06:48,2026-04-03 04:33:52.517342
2900,Product_2900,APPLIANCES,81517.00,2023-05-09 03:36:36,2023-05-09 03:36:36,2026-04-03 04:33:52.517342
2901,Product_2901,CLOTHING,82523.00,2023-04-28 23:35:16,2023-04-28 23:35:16,2026-04-03 04:33:52.517342
2902,Product_2902,CLOTHING,72303.00,2023-07-18 07:49:57,2023-07-18 07:49:57,2026-04-03 04:33:52.517342
2903,Product_2903,FURNITURE,77828.00,2023-11-17 13:13:13,2023-11-17 13:13:13,2026-04-03 04:33:52.517342
2904,Product_2904,CLOTHING,37255.00,2023-01-24 23:00:07,2023-01-24 23:00:07,2026-04-03 04:33:52.517342
2905,Product_2905,APPLIANCES,38206.00,2023-01-16 22:46:44,2023-01-16 22:46:44,2026-04-03 04:33:52.517342
2906,Product_2906,ELECTRONICS,34468.00,2023-12-08 00:39:06,2023-12-08 00:39:06,2026-04-03 04:33:52.517342
2907,Product_2907,APPLIANCES,46247.00,2023-01-23 11:55:05,2023-01-23 11:55:05,2026-04-03 04:33:52.517342
2908,Product_2908,FURNITURE,93939.00,2023-01-29 20:29:43,2023-01-29 20:29:43,2026-04-03 04:33:52.517342
2909,Product_2909,FURNITURE,96468.00,2023-12-29 02:00:43,2023-12-29 02:00:43,2026-04-03 04:33:52.517342
2910,Product_2910,FURNITURE,24017.00,2023-03-04 03:02:26,2023-03-04 03:02:26,2026-04-03 04:33:52.517342
2911,Product_2911,CLOTHING,70124.00,2023-10-20 13:46:30,2023-10-20 13:46:30,2026-04-03 04:33:52.517342
2912,Product_2912,APPLIANCES,26240.00,2023-11-25 15:35:41,2023-11-25 15:35:41,2026-04-03 04:33:52.517342
2913,Product_2913,APPLIANCES,36098.00,2023-04-30 16:09:23,2023-04-30 16:09:23,2026-04-03 04:33:52.517342
2914,Product_2914,APPLIANCES,35279.00,2023-08-02 13:00:53,2023-08-02 13:00:53,2026-04-03 04:33:52.517342
2915,Product_2915,FURNITURE,76037.00,2023-04-13 00:49:35,2023-04-13 00:49:35,2026-04-03 04:33:52.517342
2916,Product_2916,FURNITURE,24979.00,2023-01-25 00:26:12,2023-01-25 00:26:12,2026-04-03 04:33:52.517342
2917,Product_2917,APPLIANCES,28552.00,2023-02-28 03:51:04,2023-02-28 03:51:04,2026-04-03 04:33:52.517342
2918,Product_2918,CLOTHING,71149.00,2023-02-06 06:01:59,2023-02-06 06:01:59,2026-04-03 04:33:52.517342
2919,Product_2919,CLOTHING,92269.00,2023-07-05 02:24:55,2023-07-05 02:24:55,2026-04-03 04:33:52.517342
2920,Product_2920,APPLIANCES,94549.00,2023-08-04 03:24:41,2023-08-04 03:24:41,2026-04-03 04:33:52.517342
2921,Product_2921,FURNITURE,30672.00,2023-03-16 08:20:28,2023-03-16 08:20:28,2026-04-03 04:33:52.517342
2922,Product_2922,APPLIANCES,58807.00,2023-10-24 08:36:06,2023-10-24 08:36:06,2026-04-03 04:33:52.517342
2923,Product_2923,APPLIANCES,53782.00,2023-05-07 21:45:41,2023-05-07 21:45:41,2026-04-03 04:33:52.517342
2924,Product_2924,ELECTRONICS,33840.00,2023-01-23 20:12:09,2023-01-23 20:12:09,2026-04-03 04:33:52.517342
2925,Product_2925,APPLIANCES,17728.00,2023-09-23 11:22:22,2023-09-23 11:22:22,2026-04-03 04:33:52.517342
2926,Product_2926,FURNITURE,84224.00,2023-09-07 01:08:04,2023-09-07 01:08:04,2026-04-03 04:33:52.517342
2927,Product_2927,CLOTHING,84766.00,2023-03-18 08:48:34,2023-03-18 08:48:34,2026-04-03 04:33:52.517342
2928,Product_2928,FURNITURE,67812.00,2023-12-20 02:09:27,2023-12-20 02:09:27,2026-04-03 04:33:52.517342
2929,Product_2929,ELECTRONICS,27570.00,2023-01-10 04:59:13,2023-01-10 04:59:13,2026-04-03 04:33:52.517342
2930,Product_2930,FURNITURE,88635.00,2023-03-18 13:33:15,2023-03-18 13:33:15,2026-04-03 04:33:52.517342
2931,Product_2931,CLOTHING,77509.00,2023-11-23 22:33:39,2023-11-23 22:33:39,2026-04-03 04:33:52.517342
2932,Product_2932,APPLIANCES,56963.00,2023-06-29 19:45:26,2023-06-29 19:45:26,2026-04-03 04:33:52.517342
2933,Product_2933,APPLIANCES,17192.00,2023-02-08 00:13:41,2023-02-08 00:13:41,2026-04-03 04:33:52.517342
2934,Product_2934,FURNITURE,33325.00,2023-04-02 02:57:56,2023-04-02 02:57:56,2026-04-03 04:33:52.517342
2935,Product_2935,APPLIANCES,94853.00,2023-10-15 18:22:23,2023-10-15 18:22:23,2026-04-03 04:33:52.517342
2936,Product_2936,ELECTRONICS,18628.00,2023-02-22 15:46:20,2023-02-22 15:46:20,2026-04-03 04:33:52.517342
2937,Product_2937,CLOTHING,35554.00,2023-07-15 21:40:14,2023-07-15 21:40:14,2026-04-03 04:33:52.517342
2938,Product_2938,FURNITURE,60873.00,2023-12-23 11:23:25,2023-12-23 11:23:25,2026-04-03 04:33:52.517342
2939,Product_2939,FURNITURE,32262.00,2023-01-03 16:37:40,2023-01-03 16:37:40,2026-04-03 04:33:52.517342
2940,Product_2940,ELECTRONICS,9250.00,2023-11-12 17:25:08,2023-11-12 17:25:08,2026-04-03 04:33:52.517342
2941,Product_2941,APPLIANCES,27689.00,2023-06-05 04:18:15,2023-06-05 04:18:15,2026-04-03 04:33:52.517342
2942,Product_2942,FURNITURE,48258.00,2023-06-08 14:24:28,2023-06-08 14:24:28,2026-04-03 04:33:52.517342
2943,Product_2943,FURNITURE,75423.00,2023-06-02 22:47:27,2023-06-02 22:47:27,2026-04-03 04:33:52.517342
2944,Product_2944,APPLIANCES,26084.00,2023-12-24 20:53:41,2023-12-24 20:53:41,2026-04-03 04:33:52.517342
2945,Product_2945,ELECTRONICS,29930.00,2023-10-11 18:03:34,2023-10-11 18:03:34,2026-04-03 04:33:52.517342
2946,Product_2946,ELECTRONICS,56971.00,2023-11-16 00:56:57,2023-11-16 00:56:57,2026-04-03 04:33:52.517342
2947,Product_2947,APPLIANCES,76227.00,2023-03-21 10:40:10,2023-03-21 10:40:10,2026-04-03 04:33:52.517342
2948,Product_2948,FURNITURE,73454.00,2023-08-24 03:34:33,2023-08-24 03:34:33,2026-04-03 04:33:52.517342
2949,Product_2949,ELECTRONICS,58065.00,2023-03-11 07:57:42,2023-03-11 07:57:42,2026-04-03 04:33:52.517342
2950,Product_2950,ELECTRONICS,24872.00,2023-12-27 04:05:46,2023-12-27 04:05:46,2026-04-03 04:33:52.517342
2951,Product_2951,CLOTHING,99258.00,2023-11-18 08:47:08,2023-11-18 08:47:08,2026-04-03 04:33:52.517342
2952,Product_2952,APPLIANCES,89221.00,2023-02-11 16:04:42,2023-02-11 16:04:42,2026-04-03 04:33:52.517342
2953,Product_2953,APPLIANCES,49412.00,2023-10-31 21:58:23,2023-10-31 21:58:23,2026-04-03 04:33:52.517342
2954,Product_2954,FURNITURE,43685.00,2023-07-12 21:29:33,2023-07-12 21:29:33,2026-04-03 04:33:52.517342
2955,Product_2955,APPLIANCES,77470.00,2023-04-24 21:38:45,2023-04-24 21:38:45,2026-04-03 04:33:52.517342
2956,Product_2956,CLOTHING,63618.00,2023-06-30 01:28:58,2023-06-30 01:28:58,2026-04-03 04:33:52.517342
2957,Product_2957,APPLIANCES,1157.00,2023-02-07 10:34:06,2023-02-07 10:34:06,2026-04-03 04:33:52.517342
