product_id,product_name,product_category,times_ordered,total_quantity_sold,total_revenue,avg_selling_price
2639,Product_2639,FURNITURE,38,93,4965029.00,56113.921053
4957,Product_4957,APPLIANCES,41,97,4964538.00,50504.121951
2825,Product_2825,CLOTHING,42,111,4964460.00,45789.428571
2819,Product_2819,CLOTHING,37,94,4964301.00,53167.972973
2093,Product_2093,APPLIANCES,41,91,4964205.00,51092.756098
3582,Product_3582,ELECTRONICS,34,86,4964063.00,56747.794118
4673,Product_4673,CLOTHING,37,89,4963960.00,51585.945946
1762,Product_1762,ELECTRONICS,37,97,4963834.00,48818.972973
199,Product_199,APPLIANCES,35,91,4961722.00,55914.485714
1091,Product_1091,CLOTHING,32,82,4960570.00,59362.062500
547,Product_547,CLOTHING,36,92,4959073.00,53596.638889
4891,Product_4891,APPLIANCES,41,95,4958840.00,53735.682927
2616,Product_2616,CLOTHING,41,102,4958488.00,47106.439024
3847,Product_3847,FURNITURE,40,109,4958396.00,45137.375000
2440,Product_2440,ELECTRONICS,47,121,4958299.00,43176.723404
1924,Product_1924,APPLIANCES,34,93,4958187.00,55838.705882
1354,Product_1354,ELECTRONICS,42,100,4957687.00,47455.095238
3690,Product_3690,CLOTHING,42,105,4956444.00,44912.095238
1765,Product_1765,ELECTRONICS,39,101,4956275.00,49752.692308
4198,Product_4198,ELECTRONICS,41,102,4955403.00,51546.121951
4679,Product_4679,ELECTRONICS,42,96,4955157.00,52097.952381
3809,Product_3809,FURNITURE,44,122,4954318.00,41144.863636
4149,Product_4149,FURNITURE,37,97,4954200.00,51862.270270
870,Product_870,ELECTRONICS,37,92,4953858.00,54258.810811
4068,Product_4068,ELECTRONICS,43,103,4953651.00,48261.186047
966,Product_966,APPLIANCES,36,89,4953399.00,55353.250000
1010,Product_1010,CLOTHING,36,96,4953345.00,50937.416667
357,Product_357,APPLIANCES,41,95,4952983.00,51652.170732
648,Product_648,CLOTHING,43,97,4952484.00,48414.837209
878,Product_878,APPLIANCES,38,94,4952435.00,48994.526316
3980,Product_3980,ELECTRONICS,37,92,4947425.00,50484.000000
3681,Product_3681,ELECTRONICS,39,90,4947090.00,53713.589744
4921,Product_4921,FURNITURE,44,107,4945782.00,48662.636364
1653,Product_1653,FURNITURE,43,111,4944246.00,44394.953488
4431,Product_4431,FURNITURE,32,76,4943619.00,63256.062500
1384,Product_1384,CLOTHING,36,90,4943371.00,53873.250000
4616,Product_4616,FURNITURE,40,91,4943366.00,51699.200000
1360,Product_1360,ELECTRONICS,42,103,4943025.00,47247.357143
2694,Product_2694,FURNITURE,40,100,4942381.00,50786.250000
1378,Product_1378,ELECTRONICS,37,96,4941849.00,51492.945946
531,Product_531,CLOTHING,29,82,4941476.00,56941.310345
3642,Product_3642,ELECTRONICS,42,97,4940987.00,49751.095238
1123,Product_1123,CLOTHING,34,97,4940301.00,50569.823529
2851,Product_2851,ELECTRONICS,39,95,4939636.00,52068.256410
4895,Product_4895,CLOTHING,40,98,4939474.00,51856.425000
2410,Product_2410,ELECTRONICS,43,107,4938938.00,49685.604651
4682,Product_4682,CLOTHING,37,84,4938696.00,57940.513514
2100,Product_2100,CLOTHING,35,82,4938254.00,60275.228571
1873,Product_1873,ELECTRONICS,45,101,4937403.00,49044.755556
2223,Product_2223,FURNITURE,43,107,4937348.00,47102.046512
2216,Product_2216,CLOTHING,40,101,4937236.00,51124.850000
3655,Product_3655,APPLIANCES,35,97,4936253.00,49112.142857
11,Product_11,FURNITURE,43,102,4936202.00,46418.000000
4162,Product_4162,CLOTHING,41,104,4935797.00,51360.878049
678,Product_678,ELECTRONICS,35,88,4935087.00,56645.285714
3579,Product_3579,CLOTHING,45,111,4934814.00,43455.266667
2767,Product_2767,FURNITURE,41,108,4934676.00,45346.024390
2575,Product_2575,FURNITURE,36,80,4934649.00,58143.083333
2589,Product_2589,FURNITURE,40,109,4934395.00,46203.300000
2835,Product_2835,CLOTHING,41,107,4934381.00,50233.585366
3124,Product_3124,FURNITURE,38,94,4934279.00,53460.736842
2610,Product_2610,APPLIANCES,43,98,4934075.00,52150.348837
1836,Product_1836,CLOTHING,44,106,4932049.00,50206.863636
4537,Product_4537,FURNITURE,42,87,4931627.00,53762.238095
1984,Product_1984,CLOTHING,39,104,4930937.00,49926.256410
3379,Product_3379,APPLIANCES,39,101,4930450.00,50830.692308
2264,Product_2264,ELECTRONICS,44,107,4930375.00,48187.568182
3158,Product_3158,APPLIANCES,43,103,4930307.00,45586.604651
2077,Product_2077,CLOTHING,40,92,4929767.00,51150.650000
4759,Product_4759,CLOTHING,38,93,4929516.00,56039.500000
284,Product_284,ELECTRONICS,44,110,4928970.00,45324.818182
4991,Product_4991,FURNITURE,39,94,4928435.00,53773.487179
4856,Product_4856,FURNITURE,40,107,4928038.00,50466.375000
4348,Product_4348,APPLIANCES,41,92,4927758.00,52021.121951
1015,Product_1015,FURNITURE,41,108,4926987.00,44981.121951
464,Product_464,APPLIANCES,50,117,4926975.00,42688.160000
4858,Product_4858,FURNITURE,41,100,4926585.00,48706.097561
1534,Product_1534,FURNITURE,44,112,4926291.00,45606.136364
2390,Product_2390,CLOTHING,40,100,4924816.00,47058.900000
4593,Product_4593,APPLIANCES,38,101,4924617.00,45526.973684
3759,Product_3759,ELECTRONICS,37,87,4923135.00,54716.459459
425,Product_425,APPLIANCES,41,92,4922443.00,53294.682927
3406,Product_3406,APPLIANCES,39,102,4922224.00,50276.000000
2677,Product_2677,ELECTRONICS,33,92,4922001.00,53124.242424
1913,Product_1913,ELECTRONICS,41,104,4921681.00,43442.804878
432,Product_432,APPLIANCES,40,99,4921165.00,48336.025000
1797,Product_1797,FURNITURE,38,97,4921073.00,52497.473684
139,Product_139,ELECTRONICS,42,108,4921044.00,43973.190476
2486,Product_2486,ELECTRONICS,39,95,4920232.00,53462.717949
69,Product_69,ELECTRONICS,43,96,4920060.00,49636.000000
4280,Product_4280,CLOTHING,38,85,4919279.00,55068.868421
4754,Product_4754,ELECTRONICS,36,91,4918179.00,55675.111111
1485,Product_1485,ELECTRONICS,38,101,4917081.00,49630.210526
3205,Product_3205,APPLIANCES,41,99,4916597.00,48678.268293
1509,Product_1509,CLOTHING,41,108,4916078.00,44967.609756
4331,Product_4331,CLOTHING,41,97,4916011.00,50702.097561
350,Product_350,CLOTHING,40,99,4914332.00,49994.800000
4838,Product_4838,CLOTHING,47,107,4913556.00,46866.063830
3035,Product_3035,APPLIANCES,45,105,4913284.00,48843.777778
3916,Product_3916,APPLIANCES,46,107,4912837.00,44037.521739
2076,Product_2076,CLOTHING,47,111,4912295.00,46020.702128
2629,Product_2629,CLOTHING,42,99,4911964.00,48857.142857
3559,Product_3559,FURNITURE,43,99,4911416.00,48603.930233
525,Product_525,FURNITURE,42,98,4911306.00,51164.809524
4822,Product_4822,FURNITURE,34,81,4909535.00,60453.029412
4984,Product_4984,APPLIANCES,38,97,4908506.00,51825.078947
1029,Product_1029,APPLIANCES,43,110,4907882.00,43772.534884
2902,Product_2902,CLOTHING,35,90,4907636.00,53898.485714
3940,Product_3940,FURNITURE,40,97,4906644.00,51773.050000
4859,Product_4859,FURNITURE,32,88,4906565.00,53939.437500
4940,Product_4940,ELECTRONICS,35,96,4906061.00,52940.800000
23,Product_23,FURNITURE,37,97,4905514.00,50010.162162
4244,Product_4244,APPLIANCES,47,122,4904993.00,41958.170213
641,Product_641,ELECTRONICS,33,90,4904953.00,55005.333333
4030,Product_4030,FURNITURE,38,93,4904738.00,49419.000000
4226,Product_4226,APPLIANCES,42,109,4904108.00,44810.285714
2114,Product_2114,CLOTHING,42,96,4903860.00,50184.238095
2039,Product_2039,CLOTHING,42,110,4903676.00,47022.309524
3691,Product_3691,ELECTRONICS,41,107,4903379.00,49480.487805
3429,Product_3429,FURNITURE,41,103,4902688.00,50235.512195
2135,Product_2135,FURNITURE,38,97,4901635.00,51193.131579
932,Product_932,CLOTHING,43,113,4901449.00,42405.627907
377,Product_377,APPLIANCES,36,92,4901252.00,53664.972222
3326,Product_3326,ELECTRONICS,35,89,4900240.00,54680.200000
756,Product_756,APPLIANCES,38,104,4900224.00,45710.368421
289,Product_289,CLOTHING,33,90,4900011.00,54655.606061
220,Product_220,CLOTHING,48,112,4900000.00,45464.041667
3858,Product_3858,FURNITURE,42,112,4899730.00,44541.285714
1218,Product_1218,CLOTHING,41,102,4899436.00,49318.463415
3789,Product_3789,FURNITURE,39,95,4898730.00,53088.615385
4628,Product_4628,FURNITURE,42,100,4898511.00,50522.904762
4179,Product_4179,FURNITURE,37,100,4898321.00,46949.921053
1960,Product_1960,FURNITURE,37,91,4898237.00,54486.621622
3784,Product_3784,FURNITURE,39,112,4897573.00,45149.538462
1540,Product_1540,APPLIANCES,38,90,4897180.00,51640.684211
4201,Product_4201,APPLIANCES,42,96,4896655.00,49834.023810
20,Product_20,FURNITURE,39,98,4896274.00,51925.307692
4308,Product_4308,CLOTHING,40,98,4896250.00,50978.075000
3166,Product_3166,FURNITURE,35,102,4895024.00,45337.057143
3342,Product_3342,APPLIANCES,40,100,4894742.00,49500.975000
631,Product_631,ELECTRONICS,34,100,4894639.00,48963.470588
2942,Product_2942,FURNITURE,36,93,4894583.00,51371.055556
2596,Product_2596,ELECTRONICS,38,95,4894117.00,48816.157895
3383,Product_3383,CLOTHING,38,98,4893749.00,48728.684211
1546,Product_1546,FURNITURE,42,92,4892749.00,51014.642857
3977,Product_3977,FURNITURE,46,107,4892268.00,45412.413043
1880,Product_1880,APPLIANCES,37,101,4891894.00,48618.000000
4704,Product_4704,APPLIANCES,41,86,4890381.00,55304.975610
1040,Product_1040,ELECTRONICS,33,83,4889181.00,59479.424242
2916,Product_2916,FURNITURE,42,96,4889109.00,52876.452381
614,Product_614,CLOTHING,36,99,4888930.00,50504.555556
171,Product_171,CLOTHING,35,79,4887372.00,56111.314286
2365,Product_2365,CLOTHING,51,121,4886859.00,42834.666667
1872,Product_1872,FURNITURE,42,104,4886547.00,49323.404762
3101,Product_3101,CLOTHING,43,102,4885988.00,53046.348837
4595,Product_4595,CLOTHING,38,112,4885921.00,44655.794872
3339,Product_3339,CLOTHING,42,110,4885611.00,41186.119048
4702,Product_4702,CLOTHING,37,95,4884890.00,51348.648649
308,Product_308,FURNITURE,37,102,4884529.00,50800.621622
4565,Product_4565,CLOTHING,40,110,4884101.00,42383.425000
3676,Product_3676,ELECTRONICS,38,100,4883874.00,47882.684211
2140,Product_2140,ELECTRONICS,39,95,4883242.00,47563.153846
1024,Product_1024,APPLIANCES,38,102,4882705.00,46665.289474
4442,Product_4442,CLOTHING,39,101,4882133.00,52668.153846
669,Product_669,ELECTRONICS,38,95,4881787.00,50798.236842
328,Product_328,FURNITURE,43,95,4881378.00,51762.348837
478,Product_478,CLOTHING,39,90,4881360.00,51881.000000
2796,Product_2796,FURNITURE,31,95,4881191.00,53973.645161
3281,Product_3281,APPLIANCES,35,90,4880499.00,57477.200000
3093,Product_3093,FURNITURE,36,86,4879941.00,61542.111111
4059,Product_4059,FURNITURE,48,120,4879641.00,43415.958333
3086,Product_3086,FURNITURE,41,100,4879231.00,50036.048780
526,Product_526,CLOTHING,41,102,4878910.00,48407.121951
3418,Product_3418,CLOTHING,40,98,4878887.00,53425.900000
4173,Product_4173,FURNITURE,43,103,4877566.00,48480.674419
1996,Product_1996,FURNITURE,35,89,4876404.00,54017.400000
5000,Product_5000,CLOTHING,38,104,4875766.00,48378.763158
1174,Product_1174,CLOTHING,39,105,4875731.00,48846.974359
2979,Product_2979,FURNITURE,36,85,4875709.00,56505.277778
3609,Product_3609,APPLIANCES,39,94,4875593.00,53115.282051
3678,Product_3678,APPLIANCES,43,105,4874531.00,45759.697674
1413,Product_1413,CLOTHING,41,90,4873673.00,56877.121951
713,Product_713,ELECTRONICS,49,129,4873189.00,38853.836735
3753,Product_3753,ELECTRONICS,35,93,4872615.00,49942.485714
74,Product_74,CLOTHING,35,91,4872477.00,49537.114286
159,Product_159,CLOTHING,37,100,4872263.00,47499.054054
3494,Product_3494,FURNITURE,40,93,4872074.00,51507.200000
2541,Product_2541,APPLIANCES,41,90,4871997.00,55824.243902
3169,Product_3169,ELECTRONICS,41,94,4871980.00,49713.000000
3820,Product_3820,FURNITURE,44,102,4871740.00,47513.000000
2275,Product_2275,CLOTHING,38,93,4871254.00,47993.684211
2509,Product_2509,ELECTRONICS,35,95,4871241.00,50878.857143
2573,Product_2573,APPLIANCES,38,95,4870631.00,52960.421053
2034,Product_2034,APPLIANCES,37,99,4870609.00,47916.918919
2903,Product_2903,FURNITURE,38,98,4869932.00,49600.605263
1136,Product_1136,APPLIANCES,45,109,4869551.00,45290.933333
601,Product_601,FURNITURE,37,96,4869352.00,49982.648649
3253,Product_3253,APPLIANCES,38,95,4869191.00,49884.684211
4718,Product_4718,ELECTRONICS,37,109,4868707.00,48448.486486
1670,Product_1670,FURNITURE,36,92,4868636.00,52751.277778
3968,Product_3968,FURNITURE,40,99,4868572.00,46400.125000
2325,Product_2325,FURNITURE,42,103,4867387.00,45325.261905
2724,Product_2724,CLOTHING,39,100,4867119.00,49473.974359
1477,Product_1477,APPLIANCES,36,105,4866017.00,48311.777778
4,Product_4,FURNITURE,37,86,4865529.00,56569.324324
909,Product_909,FURNITURE,28,83,4865487.00,56402.071429
3914,Product_3914,APPLIANCES,39,99,4865397.00,49305.820513
3620,Product_3620,ELECTRONICS,34,82,4865118.00,53491.382353
3672,Product_3672,FURNITURE,33,83,4864920.00,55456.909091
1141,Product_1141,ELECTRONICS,45,106,4864658.00,48112.977778
3511,Product_3511,ELECTRONICS,36,85,4864245.00,57534.111111
2123,Product_2123,CLOTHING,35,89,4864146.00,50671.428571
4501,Product_4501,FURNITURE,34,90,4862563.00,57393.235294
3039,Product_3039,APPLIANCES,41,101,4860838.00,50267.853659
1979,Product_1979,CLOTHING,40,95,4860687.00,51015.325000
780,Product_780,APPLIANCES,45,113,4860656.00,45600.733333
1272,Product_1272,ELECTRONICS,39,101,4860184.00,50660.538462
101,Product_101,FURNITURE,41,104,4859663.00,45598.121951
2246,Product_2246,ELECTRONICS,40,105,4858129.00,49964.075000
243,Product_243,APPLIANCES,43,102,4858007.00,47217.348837
2359,Product_2359,CLOTHING,39,91,4857729.00,51976.769231
152,Product_152,CLOTHING,47,122,4857714.00,42987.063830
4780,Product_4780,FURNITURE,41,93,4856243.00,52916.926829
2378,Product_2378,ELECTRONICS,43,98,4855756.00,50291.720930
191,Product_191,FURNITURE,41,110,4855500.00,44717.780488
1009,Product_1009,APPLIANCES,44,114,4855112.00,44942.363636
925,Product_925,CLOTHING,33,98,4854936.00,50387.696970
2642,Product_2642,ELECTRONICS,34,92,4854445.00,51644.264706
3555,Product_3555,FURNITURE,38,103,4853686.00,46762.368421
2481,Product_2481,ELECTRONICS,38,99,4852826.00,48147.526316
1106,Product_1106,FURNITURE,41,92,4850644.00,53386.170732
480,Product_480,CLOTHING,40,97,4850226.00,50448.475000
2379,Product_2379,FURNITURE,44,101,4850171.00,46185.522727
654,Product_654,FURNITURE,41,106,4849197.00,44246.804878
3426,Product_3426,APPLIANCES,40,101,4847004.00,49521.400000
699,Product_699,FURNITURE,32,97,4845874.00,47729.937500
2012,Product_2012,ELECTRONICS,37,96,4845832.00,52321.000000
4761,Product_4761,ELECTRONICS,45,118,4845196.00,43384.688889
1043,Product_1043,CLOTHING,29,85,4844929.00,54025.413793
971,Product_971,ELECTRONICS,35,85,4844637.00,53445.942857
4223,Product_4223,CLOTHING,38,88,4843527.00,50640.894737
1649,Product_1649,FURNITURE,41,97,4840609.00,47925.707317
1386,Product_1386,FURNITURE,41,106,4840418.00,47264.024390
450,Product_450,ELECTRONICS,35,89,4840098.00,54265.457143
722,Product_722,APPLIANCES,46,107,4838525.00,44341.782609
1598,Product_1598,FURNITURE,35,89,4837549.00,53158.800000
4303,Product_4303,CLOTHING,38,91,4837468.00,53849.973684
2257,Product_2257,APPLIANCES,41,104,4836707.00,46862.634146
3831,Product_3831,ELECTRONICS,40,108,4835702.00,46422.500000
317,Product_317,CLOTHING,36,92,4835149.00,52145.055556
670,Product_670,CLOTHING,42,109,4834756.00,47043.619048
3606,Product_3606,CLOTHING,38,97,4833231.00,44784.815789
4390,Product_4390,FURNITURE,36,84,4832994.00,54468.138889
1425,Product_1425,ELECTRONICS,42,114,4832432.00,40793.571429
1780,Product_1780,APPLIANCES,37,99,4832001.00,48915.945946
1533,Product_1533,CLOTHING,41,91,4831951.00,54154.439024
1447,Product_1447,FURNITURE,38,98,4831768.00,46717.578947
2587,Product_2587,APPLIANCES,39,100,4830282.00,48270.974359
3137,Product_3137,FURNITURE,44,110,4829464.00,42195.636364
2727,Product_2727,FURNITURE,36,94,4828696.00,51355.388889
2800,Product_2800,CLOTHING,40,99,4828672.00,51290.375000
2209,Product_2209,CLOTHING,35,87,4827366.00,56568.685714
3198,Product_3198,APPLIANCES,43,104,4827327.00,48864.674419
4617,Product_4617,FURNITURE,40,97,4826940.00,50393.475000
4651,Product_4651,APPLIANCES,40,89,4826685.00,54345.625000
484,Product_484,CLOTHING,38,90,4826445.00,49939.315789
385,Product_385,CLOTHING,43,102,4825120.00,48763.348837
2383,Product_2383,CLOTHING,42,109,4824971.00,47258.428571
286,Product_286,CLOTHING,38,98,4824909.00,48219.526316
1258,Product_1258,FURNITURE,40,102,4824683.00,48950.150000
1558,Product_1558,FURNITURE,47,120,4824623.00,42044.212766
4410,Product_4410,FURNITURE,47,103,4823580.00,44556.468085
446,Product_446,CLOTHING,35,88,4823096.00,50102.600000
3493,Product_3493,CLOTHING,35,90,4823048.00,54830.542857
574,Product_574,APPLIANCES,37,87,4822959.00,55945.054054
1677,Product_1677,APPLIANCES,36,88,4822909.00,56262.250000
277,Product_277,FURNITURE,35,100,4822615.00,48507.428571
3133,Product_3133,CLOTHING,47,108,4821519.00,47755.063830
4987,Product_4987,FURNITURE,31,82,4821343.00,60033.032258
931,Product_931,FURNITURE,40,97,4821283.00,54770.275000
3090,Product_3090,APPLIANCES,36,93,4821243.00,50214.805556
4563,Product_4563,CLOTHING,36,110,4820879.00,44726.444444
3625,Product_3625,FURNITURE,37,97,4820379.00,49481.351351
2399,Product_2399,ELECTRONICS,41,103,4820377.00,48951.512195
3854,Product_3854,APPLIANCES,43,96,4819978.00,50509.232558
4629,Product_4629,ELECTRONICS,41,97,4819910.00,45250.000000
3346,Product_3346,FURNITURE,40,94,4819721.00,47456.625000
2328,Product_2328,APPLIANCES,39,93,4819667.00,49206.692308
2162,Product_2162,ELECTRONICS,36,90,4819548.00,54023.805556
4546,Product_4546,FURNITURE,41,102,4819505.00,46025.609756
2090,Product_2090,APPLIANCES,31,83,4818785.00,54051.838710
3126,Product_3126,FURNITURE,44,107,4818770.00,45152.613636
2289,Product_2289,FURNITURE,41,111,4817483.00,44512.390244
813,Product_813,CLOTHING,40,97,4817380.00,51693.925000
1761,Product_1761,ELECTRONICS,36,97,4816622.00,53428.138889
447,Product_447,APPLIANCES,47,111,4814178.00,43833.425532
4873,Product_4873,FURNITURE,44,100,4813400.00,47105.477273
693,Product_693,ELECTRONICS,33,76,4811083.00,61670.090909
501,Product_501,ELECTRONICS,47,109,4809812.00,43711.914894
3549,Product_3549,APPLIANCES,46,118,4809781.00,40173.608696
3508,Product_3508,FURNITURE,36,90,4809420.00,56304.777778
4716,Product_4716,ELECTRONICS,43,106,4808829.00,47374.906977
2958,Product_2958,FURNITURE,38,95,4807824.00,50698.342105
2591,Product_2591,ELECTRONICS,39,97,4807546.00,50789.153846
88,Product_88,APPLIANCES,41,103,4807361.00,49145.341463
1195,Product_1195,FURNITURE,36,95,4806872.00,54801.222222
548,Product_548,FURNITURE,40,92,4806054.00,54356.925000
32,Product_32,FURNITURE,44,106,4805574.00,48718.090909
1214,Product_1214,APPLIANCES,45,107,4804915.00,42680.422222
4194,Product_4194,CLOTHING,39,88,4804827.00,54637.692308
4212,Product_4212,CLOTHING,39,93,4804693.00,51246.282051
2884,Product_2884,ELECTRONICS,36,101,4804088.00,48217.777778
3457,Product_3457,CLOTHING,39,86,4803725.00,55008.666667
3924,Product_3924,ELECTRONICS,33,88,4803210.00,54101.636364
3749,Product_3749,ELECTRONICS,36,91,4802940.00,53615.333333
1467,Product_1467,ELECTRONICS,43,109,4802664.00,44363.837209
3480,Product_3480,APPLIANCES,39,91,4801985.00,53598.282051
1636,Product_1636,CLOTHING,39,99,4800534.00,51529.769231
1259,Product_1259,FURNITURE,37,94,4799563.00,50352.243243
117,Product_117,ELECTRONICS,40,103,4799371.00,47883.675000
1094,Product_1094,FURNITURE,40,105,4799075.00,47586.075000
237,Product_237,APPLIANCES,35,91,4798715.00,52340.485714
1640,Product_1640,APPLIANCES,38,101,4798672.00,48572.605263
4307,Product_4307,CLOTHING,41,95,4798010.00,50321.121951
4037,Product_4037,APPLIANCES,42,104,4796494.00,47469.952381
2112,Product_2112,FURNITURE,38,91,4796346.00,51303.263158
4443,Product_4443,CLOTHING,40,95,4796313.00,49944.025000
1695,Product_1695,CLOTHING,38,102,4796241.00,47180.894737
2648,Product_2648,APPLIANCES,37,92,4793729.00,50500.270270
4756,Product_4756,ELECTRONICS,43,107,4793057.00,43611.162791
2296,Product_2296,FURNITURE,41,101,4793042.00,49675.243902
2023,Product_2023,FURNITURE,32,81,4792600.00,61101.000000
3802,Product_3802,ELECTRONICS,37,95,4791254.00,50806.027027
4765,Product_4765,APPLIANCES,30,81,4790987.00,58692.366667
1095,Product_1095,CLOTHING,37,100,4790562.00,44018.081081
3814,Product_3814,CLOTHING,48,109,4789887.00,49567.812500
1329,Product_1329,FURNITURE,40,100,4789090.00,50585.750000
3243,Product_3243,ELECTRONICS,45,105,4788584.00,44638.800000
740,Product_740,ELECTRONICS,40,102,4787748.00,50433.025000
166,Product_166,FURNITURE,46,113,4787445.00,43338.304348
831,Product_831,CLOTHING,40,96,4787396.00,48480.550000
383,Product_383,CLOTHING,34,89,4787376.00,51966.852941
3108,Product_3108,APPLIANCES,45,114,4787025.00,41835.777778
1066,Product_1066,APPLIANCES,34,93,4786701.00,52957.558824
555,Product_555,APPLIANCES,47,107,4785775.00,43029.382979
3364,Product_3364,APPLIANCES,37,96,4784440.00,55030.621622
2858,Product_2858,CLOTHING,36,89,4783883.00,51081.361111
4483,Product_4483,ELECTRONICS,40,94,4783216.00,49949.700000
4584,Product_4584,APPLIANCES,38,105,4781300.00,47092.894737
3372,Product_3372,CLOTHING,38,90,4781065.00,52810.815789
3907,Product_3907,APPLIANCES,36,93,4780807.00,53426.000000
752,Product_752,FURNITURE,42,108,4780614.00,45071.904762
868,Product_868,APPLIANCES,36,85,4779486.00,55107.805556
1832,Product_1832,ELECTRONICS,44,105,4778958.00,48209.136364
3303,Product_3303,CLOTHING,42,107,4778893.00,44803.166667
2111,Product_2111,FURNITURE,43,116,4778492.00,44957.186047
1433,Product_1433,ELECTRONICS,37,91,4776457.00,51301.270270
1479,Product_1479,CLOTHING,40,98,4776043.00,45361.750000
471,Product_471,APPLIANCES,41,102,4776005.00,45357.317073
2143,Product_2143,APPLIANCES,42,105,4775888.00,45501.523810
2970,Product_2970,CLOTHING,42,95,4775787.00,50103.261905
2221,Product_2221,CLOTHING,42,100,4774804.00,46797.809524
566,Product_566,ELECTRONICS,42,92,4774051.00,52154.476190
4270,Product_4270,APPLIANCES,42,99,4773494.00,46767.500000
1115,Product_1115,APPLIANCES,41,110,4771765.00,46834.536585
1157,Product_1157,FURNITURE,42,107,4771404.00,47485.904762
1357,Product_1357,CLOTHING,35,87,4771292.00,57509.771429
2749,Product_2749,APPLIANCES,33,81,4771170.00,53780.515152
4097,Product_4097,APPLIANCES,32,89,4771129.00,49634.906250
3900,Product_3900,APPLIANCES,41,96,4771111.00,46562.414634
1970,Product_1970,CLOTHING,42,103,4771031.00,50065.880952
2469,Product_2469,ELECTRONICS,38,95,4770490.00,49277.815789
4235,Product_4235,CLOTHING,42,100,4770281.00,49015.261905
4479,Product_4479,ELECTRONICS,35,88,4769601.00,52372.000000
3545,Product_3545,ELECTRONICS,37,83,4769162.00,55861.270270
3567,Product_3567,CLOTHING,47,116,4768930.00,41948.425532
4466,Product_4466,CLOTHING,40,96,4768123.00,51242.075000
4284,Product_4284,APPLIANCES,40,102,4767205.00,53175.950000
1118,Product_1118,CLOTHING,42,109,4766748.00,46769.047619
293,Product_293,CLOTHING,35,92,4766689.00,52364.714286
2018,Product_2018,APPLIANCES,38,99,4766501.00,49261.684211
3211,Product_3211,APPLIANCES,43,104,4766205.00,46615.627907
4821,Product_4821,APPLIANCES,39,92,4766099.00,51925.615385
4871,Product_4871,APPLIANCES,41,102,4765771.00,48281.804878
1785,Product_1785,ELECTRONICS,40,105,4765356.00,45760.675000
3570,Product_3570,FURNITURE,38,101,4764612.00,48317.868421
714,Product_714,ELECTRONICS,38,90,4764098.00,47573.947368
1934,Product_1934,ELECTRONICS,31,92,4763972.00,49628.806452
2770,Product_2770,APPLIANCES,45,109,4763768.00,42910.355556
111,Product_111,FURNITURE,40,93,4763120.00,50944.225000
4817,Product_4817,ELECTRONICS,41,102,4762800.00,46970.658537
1750,Product_1750,CLOTHING,37,98,4762703.00,47881.378378
3259,Product_3259,FURNITURE,42,93,4762095.00,54866.500000
3180,Product_3180,ELECTRONICS,34,94,4761822.00,51878.382353
993,Product_993,FURNITURE,36,97,4761781.00,46677.694444
1007,Product_1007,FURNITURE,35,84,4761561.00,55326.200000
1927,Product_1927,ELECTRONICS,40,102,4759835.00,46628.600000
594,Product_594,CLOTHING,38,94,4758918.00,51311.552632
1347,Product_1347,APPLIANCES,41,93,4758738.00,52198.048780
4874,Product_4874,APPLIANCES,40,100,4758442.00,48696.575000
4213,Product_4213,APPLIANCES,34,94,4757847.00,49897.205882
1770,Product_1770,ELECTRONICS,47,103,4757165.00,45115.000000
2918,Product_2918,CLOTHING,35,85,4756977.00,52786.885714
1544,Product_1544,CLOTHING,34,93,4755783.00,53743.323529
4224,Product_4224,APPLIANCES,33,85,4754784.00,53490.393939
3425,Product_3425,FURNITURE,37,96,4753022.00,48475.648649
2398,Product_2398,ELECTRONICS,43,112,4752647.00,43558.023256
1763,Product_1763,APPLIANCES,38,99,4752242.00,46399.421053
2001,Product_2001,ELECTRONICS,42,104,4752101.00,46469.452381
666,Product_666,CLOTHING,38,92,4751345.00,54416.184211
1232,Product_1232,APPLIANCES,48,105,4751053.00,48456.833333
1006,Product_1006,ELECTRONICS,42,103,4750109.00,45678.642857
2738,Product_2738,CLOTHING,41,102,4749578.00,47421.926829
1556,Product_1556,FURNITURE,38,97,4748749.00,46651.552632
2189,Product_2189,ELECTRONICS,34,84,4748615.00,54314.705882
469,Product_469,ELECTRONICS,37,85,4748457.00,52424.135135
1338,Product_1338,FURNITURE,32,80,4748202.00,57523.000000
4487,Product_4487,ELECTRONICS,42,98,4748083.00,50281.047619
1893,Product_1893,APPLIANCES,37,87,4747854.00,54267.459459
3329,Product_3329,FURNITURE,39,84,4747053.00,53336.487179
1736,Product_1736,APPLIANCES,43,98,4746512.00,51781.581395
3566,Product_3566,APPLIANCES,37,101,4746088.00,48205.783784
4478,Product_4478,FURNITURE,35,92,4745857.00,57305.628571
460,Product_460,ELECTRONICS,36,94,4745016.00,50107.583333
1669,Product_1669,CLOTHING,31,80,4744835.00,58950.000000
4620,Product_4620,ELECTRONICS,33,90,4744710.00,53110.121212
3001,Product_3001,CLOTHING,37,98,4742452.00,49365.972973
3115,Product_3115,FURNITURE,40,97,4740696.00,48004.475000
4735,Product_4735,CLOTHING,35,96,4740105.00,48721.657143
1641,Product_1641,ELECTRONICS,37,86,4739204.00,56341.297297
2520,Product_2520,APPLIANCES,40,93,4738113.00,48175.075000
4131,Product_4131,CLOTHING,42,101,4737323.00,45860.714286
